,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
flamingo,0.332949011460526,0.31347493337053767,0.3033804840459253,0.21642622904236153,0.3364328606427184,0.27811561292148657,0.3558538190625733,0.39710910249175824,0.23253571684450958,0.33185503779228565,0.0,0.2702119393963961,0.2173575650115146,0.33946627074756097,0.343670635786937,0.31523139031405534,0.3999987185258417,0.2640975249767241,0.27107529867523217,0.2542240774110398,0.274006826106427,0.23178599481942297,0.34640461224930863
fox,0.1402999962799626,0.36564064483600767,0.19924243941453723,0.24935530426249197,0.22376218421440597,0.19929813683795405,0.3500303663786761,0.3241729240275756,0.22348154638333506,0.183433974523024,0.2702119393963961,1.1102230246251565e-16,0.26536042464521625,0.2469552257531723,0.40096046925473805,0.17246598690867143,0.44009006552926777,0.30306110544778375,0.2642075157911814,0.2801473617850313,0.22215810989721463,0.24453367037908547,0.3354298255711312
giraffe,0.27557204378708744,0.3466889023582964,0.2749271453093498,0.3282145504210914,0.29052849884860144,0.13667676767550485,0.31705480614653303,0.3626876623391029,0.2747669795888764,0.28479683674746425,0.2173575650115146,0.26536042464521625,0.0,0.30201541277974575,0.4160509865473213,0.26679653522084223,0.4668155621483224,0.2636883831481406,0.27140300841633735,0.27909458513187313,0.19028012197182842,0.21810721718121784,0.3452244582580608
guinea_pig,0.21742935093589055,0.3749861290672609,0.25337957366205444,0.34026530499314467,0.1833519290707759,0.3116091274396544,0.36226007376048064,0.3297937549300798,0.22007895701607738,0.13030408462573206,0.33946627074756097,0.2469552257531723,0.30201541277974575,1.1102230246251565e-16,0.40355428759509915,0.16182738868536484,0.3901104220943792,0.30813413493405795,0.2327479304078125,0.28877534053923193,0.2914285022391945,0.2733153996993768,0.3324317709965655
oyster,0.3895153080555628,0.18638314814655255,0.3764482489327461,0.40466771908753274,0.3935099772821311,0.44062267216793927,0.33672539007214364,0.38013549282868875,0.3554390159410513,0.4073251706265246,0.343670635786937,0.40096046925473805,0.4160509865473213,0.40355428759509915,1.1102230246251565e-16,0.35630904584674006,0.1988494805939377,0.30651518712052794,0.2779504479449747,0.25624572285248237,0.4389499737022742,0.3556858470614924,0.3490905280855322
rabbit,0.1745252013583849,0.305820526654917,0.24053004866672523,0.28285988438901255,0.20451432385735735,0.24568681523645142,0.3236822205594173,0.2645815577371038,0.19979104928763536,0.18200647460195052,0.31523139031405534,0.17246598690867143,0.26679653522084223,0.16182738868536484,0.35630904584674006,-2.220446049250313e-16,0.4118185220074213,0.29281072488408233,0.2028249813730424,0.24850091731444435,0.27707502498847136,0.2579872241995186,0.27786270981404293
scallop,0.4560488289917367,0.3352217409423657,0.45465908649907416,0.46430024669897463,0.40941306542960043,0.4806294074544145,0.3777919348203632,0.4405282290680107,0.38495687716639915,0.43161851002766416,0.3999987185258417,0.44009006552926777,0.4668155621483224,0.3901104220943792,0.1988494805939377,0.4118185220074213,0.0,0.3579502083287549,0.33361830817401417,0.32909136678248196,0.45635265354532906,0.42094871231101205,0.42030181563540747
seahorse,0.3148047895198315,0.1909998841620576,0.23965377764301865,0.3436932971888381,0.29597854164736426,0.2844342557206214,0.3120008130632248,0.24479592789206717,0.2685614958405833,0.26827392656746996,0.2640975249767241,0.30306110544778375,0.2636883831481406,0.30813413493405795,0.30651518712052794,0.29281072488408233,0.3579502083287549,1.1102230246251565e-16,0.18136349679252506,0.10834675600713117,0.2841115686871294,0.2367304318662824,0.17425527500654703
snail,0.23398550305359356,0.19348286135644854,0.21289908626977627,0.2847848948641538,0.264693033197851,0.32008656471285535,0.2675583681175159,0.19754660387776635,0.2130907943101359,0.22228336508638513,0.27107529867523217,0.2642075157911814,0.27140300841633735,0.2327479304078125,0.2779504479449747,0.2028249813730424,0.33361830817401417,0.18136349679252506,5.551115123125783e-16,0.1886778882280601,0.31412865726302597,0.23602665199766348,0.17503859805930477
squid,0.28042077237536056,0.21107782420002685,0.22915519993097722,0.3211019830160575,0.28828780098053974,0.28170696070188184,0.30584050318674505,0.19460226799787617,0.2791007705622939,0.26753140449283686,0.2542240774110398,0.2801473617850313,0.27909458513187313,0.28877534053923193,0.25624572285248237,0.24850091731444435,0.32909136678248196,0.10834675600713117,0.1886778882280601,0.0,0.3098376418642623,0.2032400148210759,0.16159557993661344
tiger,0.24273730236193725,0.39660370657827093,0.2766309096204057,0.30891972843649107,0.22539191713203588,0.1359335393286818,0.3694594910571597,0.3850417894989214,0.2946194086144548,0.25655777865130636,0.274006826106427,0.22215810989721463,0.19028012197182842,0.2914285022391945,0.4389499737022742,0.27707502498847136,0.45635265354532906,0.2841115686871294,0.31412865726302597,0.3098376418642623,1.1102230246251565e-16,0.24402208859711272,0.3734826817326077
walrus,0.24389003708182388,0.29542219176665774,0.246548874833169,0.3272567661602931,0.3145172706364475,0.26077247625413613,0.35493439095122714,0.33197811590219073,0.25713909421599335,0.2593030701510234,0.23178599481942297,0.24453367037908547,0.21810721718121784,0.2733153996993768,0.3556858470614924,0.2579872241995186,0.42094871231101205,0.2367304318662824,0.23602665199766348,0.2032400148210759,0.24402208859711272,2.220446049250313e-16,0.2867177691303592
worm,0.29692473948613163,0.19282815558549316,0.25110033412937005,0.3303289524285412,0.3559112120124366,0.3580176710222356,0.29089472131071825,0.16631501275728044,0.3184334643673421,0.28088505675033126,0.34640461224930863,0.3354298255711312,0.3452244582580608,0.3324317709965655,0.3490905280855322,0.27786270981404293,0.42030181563540747,0.17425527500654703,0.17503859805930477,0.16159557993661344,0.3734826817326077,0.2867177691303592,1.1102230246251565e-16
