,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,0.18705605634552902,0.1501936255868035,0.09051932642677762,0.07718635154455367,0.052457763101667054,0.17250750819361915,0.15685956996440753,0.12127275017419081,0.1449342240961582,0.07805294264537688,0.0,0.14534019083729122,0.09101630295359564,0.12154839690472541,0.11437928036526324,0.08747660727525819,0.15240793570782318,0.09719911018090699,0.1195958197849537,0.08328838686550422,0.06466625198641218,0.17231663913780326,0.14407666589050672
kitchen appliance,0.2958866656466106,0.2348774487522104,0.2085879198542474,0.19887218925459027,0.1005175393038168,0.23325231330039053,0.21214637444095197,0.09045661829367535,0.20180700940704088,0.12654157676070965,0.14534019083729122,-2.220446049250313e-16,0.12748514777712505,0.16798787560803874,0.2096233194418674,0.16687136758564936,0.15499504121498475,0.23333981596206377,0.18295153950863907,0.14391415660960083,0.1862203702687737,0.2033788206391529,0.2149910794943395
kitchen tool,0.2300826708991851,0.15605110279955448,0.12428261773173854,0.0918461013113333,0.051129557880846166,0.16576761298141462,0.16636688187791004,0.09056366588194209,0.12546895060446928,0.1179283882484381,0.09101630295359564,0.12748514777712505,1.1102230246251565e-16,0.07506617288857509,0.11519334512387669,0.06151193265445987,0.1356567596017847,0.17529496494129804,0.11182089671099227,0.030372622458609944,0.08339344757259759,0.19689886936701184,0.11651422052170934
medical equipment,0.2098361859279554,0.08910313180226903,0.11411085225955364,0.09827426219260393,0.06890796722475279,0.22747201639203518,0.19939673122935675,0.08798462354957992,0.17726981781237716,0.12822571576229524,0.12154839690472541,0.16798787560803874,0.07506617288857509,3.3306690738754696e-16,0.12812394757022083,0.06203530851541095,0.11332126629875328,0.17276523517596032,0.08061415015498097,0.04882248086562835,0.0732526131315816,0.15118677178420947,0.09869841144669012
musical instrument,0.25331341595637713,0.19333259565929417,0.14094141143958372,0.1295096716415367,0.11097079282874933,0.26516774527304443,0.2505042582393193,0.12477452289543378,0.23113876127611788,0.15812247357030407,0.11437928036526324,0.2096233194418674,0.11519334512387669,0.12812394757022083,0.0,0.12103854465938946,0.1628504131603673,0.20404419983874045,0.11587044830757542,0.09862726211128658,0.10638030664716336,0.18344033016162176,0.12106828796598557
office supply,0.22855111308151121,0.1308534467201563,0.11916212701267492,0.07640026287950274,0.058874801297986945,0.20853089143131776,0.19141180399420699,0.08094163689109768,0.1715089579899859,0.12263868313759618,0.08747660727525819,0.16687136758564936,0.06151193265445987,0.06203530851541095,0.12103854465938946,5.551115123125783e-16,0.13007740021693404,0.16678007418723373,0.09878672361502217,0.04448676429066789,0.05750511711518491,0.19045096126704697,0.1263482685957077
part of car,0.24723566951649922,0.17100586100391713,0.15406059294333607,0.1364285536345088,0.11290668110902502,0.2707261709567743,0.24308477983168286,0.09920065143380907,0.23105745711666814,0.1525828171450403,0.15240793570782318,0.15499504121498475,0.1356567596017847,0.11332126629875328,0.1628504131603673,0.13007740021693404,0.0,0.20449130240850122,0.10665939747747966,0.10632588338679083,0.1328214852896834,0.11160252467882648,0.1410605250892638
plant,0.13001007673155318,0.16313426628910854,0.17940649111585327,0.173643031583659,0.13211196682836024,0.20227190380667626,0.16974616658352892,0.20067068456448212,0.12171337491991863,0.19453720762696647,0.09719911018090699,0.23333981596206377,0.17529496494129804,0.17276523517596032,0.20404419983874045,0.16678007418723373,0.20449130240850122,3.3306690738754696e-16,0.16772308299021044,0.14623987371661307,0.14197254896391942,0.18465028037972286,0.18098429480155798
sports equipment,0.20018835270623725,0.13179650567040457,0.11415826202397805,0.11149145350227474,0.09247625746440358,0.23136514506833927,0.19749142660451213,0.10360378349164923,0.188387641209248,0.1447738981057436,0.1195958197849537,0.18295153950863907,0.11182089671099227,0.08061415015498097,0.11587044830757542,0.09878672361502217,0.10665939747747966,0.16772308299021044,-2.220446049250313e-16,0.07432967341752261,0.06671939897718404,0.1147016642796308,0.09595800963201717
tool,0.19983171023628554,0.12774305920502071,0.11667948628891112,0.08842764513224599,0.05709948877583737,0.21737040345387226,0.20040635820335706,0.08138529160329655,0.1619772778398786,0.11454352810495505,0.08328838686550422,0.14391415660960083,0.030372622458609944,0.04882248086562835,0.09862726211128658,0.04448676429066789,0.10632588338679083,0.14623987371661307,0.07432967341752261,-2.220446049250313e-16,0.059515697142012325,0.15472892181882492,0.07189188647600375
toy,0.16564189324498158,0.1200555499863285,0.08399105001722151,0.07879199046605134,0.06296811031300742,0.1877464402321295,0.17599317126754122,0.09529701961260573,0.16076228516629243,0.12044019904743775,0.06466625198641218,0.1862203702687737,0.08339344757259759,0.0732526131315816,0.10638030664716336,0.05750511711518491,0.1328214852896834,0.14197254896391942,0.06671939897718404,0.059515697142012325,2.220446049250313e-16,0.13791456087190745,0.10543024287152991
vehicle,0.1831066305616179,0.21817439314991915,0.18492727281172505,0.2015933202276442,0.143923278089235,0.2825338953066936,0.23112483126074146,0.14184587814135408,0.23566928572524493,0.1904347834338822,0.17231663913780326,0.2033788206391529,0.19689886936701184,0.15118677178420947,0.18344033016162176,0.19045096126704697,0.11160252467882648,0.18465028037972286,0.1147016642796308,0.15472892181882492,0.13791456087190745,0.0,0.11819570456939377
weapon,0.1831956391812164,0.176370594210148,0.1656446780341766,0.1563979470715643,0.12107751420117274,0.28398137489968456,0.2582807126016371,0.13360247955717186,0.2195663645613275,0.19804233506341307,0.14407666589050672,0.2149910794943395,0.11651422052170934,0.09869841144669012,0.12106828796598557,0.1263482685957077,0.1410605250892638,0.18098429480155798,0.09595800963201717,0.07189188647600375,0.10543024287152991,0.11819570456939377,-2.220446049250313e-16
