,aardvark,alligator,alpaca,ant,anteater,antelope,badger,bat1,bear,beaver,bird,bison,blowfish,boar,bull,calf1,camel,cardinal,cat,catfish,cheetah,chick,chihuahua,chinchilla,chipmunk,cobra,cockatoo,cougar,cow,coyote,crayfish,crow,dalmatian,deer,dog,dolphin,donkey,duck,duckling,eagle,elephant,ferret,fish,flamingo,fox,frog,gazelle,giraffe,goat,goldfish,goose,gopher,gorilla,groundhog,guinea_pig,hamster,hawk,hedgehog,hippopotamus,horse,hummingbird,hyena,iguana,kangaroo,kitten,koala,lamb,leech,leopard,lion,lizard,llama,lobster,manatee,meerkat,mole,mongoose,monkey,moose,mouse1,octopus,orangutan,ostrich,otter,owl,oyster,panda,panther,parrot,peacock,pelican,penguin,pheasant,pig,pigeon,piglet,platypus,polar_bear,pony,poodle,porcupine,possum,puffin,pug,puppy,rabbit,raccoon,racehorse,ram,rat,rattlesnake,reindeer,rhinoceros,rooster,sardine,scallop,scorpion,sea_urchin,seagull,seahorse,seal,shark,sheep,skunk,sloth,slug,snail,snake,spider,squid,squirrel,starfish,stingray,swan,swordfish,tarantula,tick,tiger,toad,toucan,turkey,turtle,vulture,walrus,warthog,wasp,weasel,whale,wolf,worm,yak,zebra
cougar,3.3633868078175606,4.726459564077628,3.2416553538622113,4.4011795052952944,5.0717011861959636,2.8914272862685895,3.8557934844044737,4.201795784734353,3.4006073874435216,4.425476505778694,3.848054285495255,3.2389558353882797,6.739106255267891,4.920932409476561,4.045246398189805,4.076494019472187,4.708026825273639,5.826164966456845,4.318127169689259,4.686022763091183,6.0172489962221105,4.6515736850695095,3.7952194004184925,3.708848292823278,3.9533660836832514,4.5683107348732594,5.152095684635693,0.0,4.145012899999488,3.2843341857626887,5.406955693376337,3.227560517219587,5.864672560446002,2.880485319293997,4.567402134799664,5.909923826874662,3.610606966896928,3.4518762273440284,4.079384533705008,4.671800280076993,3.3760268803810156,2.646340299047126,3.262439721969882,4.238391224866525,3.8697387959694245,4.563179029806379,4.217512348358437,4.547938121373157,3.518207370123696,3.790885389962748,3.5534209626567335,3.6839176803099325,3.581203539667723,4.037436230395447,3.5356727415678213,3.0937745479148098,3.9163570471862785,5.474413004714977,3.2371253926415737,3.2127837577666356,3.7100366887703835,4.0186257558435425,5.100321292797541,4.1817209069805,4.0955348784395245,4.165659716833674,4.335954585743661,3.382436776004662,5.114662683275432,3.2776998306771996,3.5700242781002154,3.3685538424500865,4.719900320019986,4.3162506494481505,3.928142149865287,3.1652913370611397,4.423156339893758,3.6789118500494284,3.5256611127460418,3.148744423283327,3.800769316865504,4.822544469173201,4.128755051230117,3.9416325366903884,7.262371670702147,3.7830176113694916,4.063388492155502,3.4470296958587077,3.802395740636329,4.176326284465759,3.844177496675257,3.5369459998589483,4.893413700630438,3.621531309285561,4.0029122854922425,3.8154458641356843,4.306944653080893,6.963429732003314,3.620435412392896,3.6503257071360014,6.267661678373768,3.325313920300755,4.29904598480945,4.811300344621252,3.3569094840646487,2.8513032896967014,5.054854267645373,5.793680015321835,5.230611564477039,3.1504464524007774,5.654953620777332,3.6986911475136397,3.2906031086298833,3.4180750032424996,5.199814131243498,4.254284844046694,4.019984958706258,6.318394289943604,7.44438730970638,3.481941525408189,3.4674855782330978,4.263831606387651,3.418617081738814,4.225185492154182,4.483721366526938,3.495013237039419,3.7865133095320536,5.7176885541850515,5.926174734364387,3.6038435204534007,4.052655266798915,4.71312048838935,6.877619563914337,4.472144551313232,4.5335051136238205,6.631970268107854,5.507217741529475,6.521313191640049,4.872032480664737,3.6528720707350875,5.564153742937276,5.159941069534005,3.927518765162147,3.1925973695878143,3.379998760455074,4.56897025509065,3.6737636561712255,4.034755902336866,3.4286732881422233,4.958851489085632,4.879502606730956,7.656362561610684
cow,3.7581861975990436,4.676210828841725,4.05835850427516,3.1414438378924427,4.005462325652611,3.1717768636893053,4.275325901126091,3.9804204241366534,4.216328144283889,4.361265083266918,4.385234694107024,3.5852047966725964,6.02744438668141,5.94378225984713,4.327393881521601,2.9039983546644508,6.253419072224716,6.713860275381758,3.0956787807271025,5.7782299632757494,5.422750926367019,5.95634635676677,4.087750099641415,4.2291110187360745,4.134087924521622,3.5685665327066776,7.695828345102857,4.145012899999488,0.0,3.62434798406573,4.542908650960588,4.516722260978924,4.255800097784109,3.624690882344616,3.026331398743505,7.6533729443432,5.49551507299655,4.70848799626012,3.1473419755301477,6.708967777861955,3.831374299168444,3.942475696733094,4.059825801818315,4.304710153528988,3.3536894132378037,3.1472033314126566,4.62509718963264,3.797889509180815,5.199432270801212,4.121381380927928,3.778488384238584,3.0544208548210134,3.510199379296015,3.8269784819388803,3.121682916418812,4.274259274854147,3.268018747360168,4.076843614294589,5.230403466677148,3.887048442841889,3.5207632117851446,3.6510603604638203,4.16524809282344,5.3830799252799695,3.633598479465198,4.317226184434349,5.970679232666986,3.04302766347227,4.726727717352427,3.788091460999127,3.840479216144667,4.296423891648319,4.044517600787704,6.1373834919925345,4.696886358181939,3.8486718948271914,3.8177976788663277,2.901463696398281,3.5681713799444443,3.5035490202160293,3.761369877996443,3.6692078755952093,3.530685482105431,4.608005039552422,5.707506678648162,3.644943271811702,3.365647533801921,3.6989044370307314,3.2319473863110844,3.687086319933074,5.173649338889038,4.7464971488253935,6.23086243538617,5.648987134801112,5.0026845715430825,4.8753114641761295,5.958086871834274,9.310901323041902,3.9323830561798956,3.7704290727179024,5.530292898468386,3.8415620888182778,3.859307535607804,3.452020737354695,3.5437448286979882,4.042550891341669,3.9328378766569467,3.9348985831628522,4.129982509778334,4.48239466885953,4.213135883183065,4.167542795342748,4.478115319070384,3.3729406038705414,3.447457958295564,3.049050845686587,3.28975085478287,4.833446845076591,9.360677405312936,4.413639371810443,4.4328542071956845,4.7492946806948915,3.5395405951905965,3.191541788386001,3.9274589355241187,4.902290483577272,4.99880236416263,4.33804680682202,3.9909101239987717,3.504892581048576,3.9492810270821206,4.5696657616445,8.754875812339064,3.8230432719221623,4.595597518566168,5.068200657229703,5.914811735771229,5.151136291610246,4.5248918915607605,5.08243952559019,4.394483165043341,4.821651115492541,3.841812617879567,4.184608013428295,4.056019232772654,3.3872830719463933,2.9335216587213555,4.169783006914438,3.9182675231197908,4.171510338484218,4.289253811808172,6.129109100690327
coyote,3.549322757052862,3.7920218212781136,3.587196828666702,3.977926864407709,4.170776251549421,3.0534296362567033,3.4893020881498593,4.032359389681431,3.2652853017401244,3.4108167844357493,4.393665913089135,3.120532563362841,5.89107348650955,4.417124780979716,3.8923294511931275,3.7097918540857564,5.7697390308965,6.887524034515453,3.50437180467716,5.393016853819202,5.075620892859182,5.836187112570706,4.109090587695453,4.050165467128765,3.3807445122053017,3.835643370084724,6.621808494463207,3.2843341857626887,3.62434798406573,0.0,4.387338289954889,3.883461616592807,5.08678126288905,3.311218939870303,4.101261673724108,6.934585978285741,4.159105838856915,3.9744639193434463,3.3949871529039934,5.958064541015144,3.4143673466461197,2.9419141230796697,3.939602086460328,4.6085640341973235,3.6396340303184966,3.7119266504631345,4.567463738291325,3.5131667674949596,4.307701370842428,4.494283916604302,3.2741522464263655,3.3812346806104423,2.8447805487692497,3.250286620468848,3.2354616419628828,3.8427579482962697,3.331579576647656,4.343980252910289,4.189514997437706,3.8293414541861686,3.8009360000614687,3.368070187410555,3.9881537060853507,4.891651770058017,3.75616409857543,3.606449097140846,5.504957664375389,3.146029917501708,4.143971247728476,2.880919602523305,2.718869605888962,3.5961307507007656,3.8934706708575573,5.38063162977005,4.488238097206188,3.1512134000572525,3.620343953674465,3.371641606516944,3.167917012237582,3.208041927827633,3.640784904530484,4.02229006707654,4.005831733583469,3.555283945804888,6.028704925137319,3.5814612667102788,4.0296907379505695,3.9008562228727324,3.5500335062631083,3.5695674705557177,4.582356250749883,4.374891040794837,5.7688028296101574,4.588412985860392,4.6564729966930205,4.449362111116492,5.154661014817725,8.319764393346077,3.0552526587267814,3.2104307110296384,5.073283961001184,3.272876125982734,4.600837841413524,4.182538231544173,3.7168956805358584,2.9887709810621366,3.7154310789833542,4.93960158263728,4.088617863214921,3.88796999721218,4.434569873412543,3.9946920810447057,3.719278162962021,3.3192780664277977,4.195400983435766,4.135020091739658,3.45944357137634,5.2898509212706655,8.726366622919679,4.201291343705756,3.7792984394704825,4.702263802229867,2.8695216374854815,3.4234723592136826,3.533311796218534,4.141717640375007,4.7311295901265,4.65016737510217,5.101527312726371,3.819472551124833,3.1722446424795705,3.955732821711589,8.181021247303525,4.419245053626603,5.013737032352745,5.922806544807651,5.8664160205129035,5.4395339123113855,4.008485462187053,4.691882392572519,4.552492351182332,5.0190392377987765,3.9234451872869505,3.5925143001581983,3.1484072142926127,4.182912426606468,3.204954847647099,4.287575926980089,3.1734979322435386,4.090782812934974,4.093547602668199,6.543498750514102
crayfish,5.9187009193436,3.8642195860667687,5.286272649375635,5.03120955059301,3.8865001084111195,4.81700934429562,4.978550082766832,5.399894316046141,4.672648568461212,3.824275651343523,6.142343363696097,4.690520912678319,4.0030630312573825,4.66779522465018,4.787985198344638,4.423123228805829,8.471546899777726,9.163656594015656,3.842564417897388,7.841518269238943,3.8202578723473435,8.299319050565561,6.009643013391411,6.526995423829804,4.47530055721941,4.116811992281329,9.275715508364202,5.406955693376337,4.542908650960588,4.387338289954889,0.0,6.283610459427465,4.817865993232837,5.069115142295764,4.851314451790581,9.815671168384021,6.1373094869914695,6.213251896365542,4.075984250962157,8.567009645343658,5.4839671353856625,5.206191740729544,5.998413416248275,6.761089177012385,4.439231055450462,3.591160474958667,6.524715739374104,3.5343977736307,6.559856180500874,5.435775886036096,4.760877093913996,4.674967843239795,4.28741395850399,4.060826122597055,3.849523644038857,6.049740714848943,4.351018052492354,3.3133265951498077,6.4815716321486265,5.600302166510003,5.824916257268058,4.315711547883409,3.785017036662383,7.644765060920486,5.162643687188607,4.471929448787647,8.202228679050974,4.736067573187698,3.843249350222632,4.224414421426729,4.6694025485977395,5.965533695170604,3.491873051264753,8.146735141047767,6.861723161176637,4.967278809937563,3.6915066800769027,4.483665367156513,4.725077958972746,5.237647568442701,4.607715177436604,3.747789047594376,5.701876177257212,4.6022634041033985,4.3079088250777895,4.417752292990526,5.465241911801693,5.159243322495257,4.592198058472145,3.770187030533557,6.964926511379179,6.415586670606371,8.561102816986462,7.076321553271473,7.292461393608863,6.679385423955338,7.710217513491554,11.149472125121559,4.715110118542388,4.300405125829832,3.798343779485024,5.106210774034156,6.2601463400084345,4.03869455487238,5.76034197969529,5.068597743544887,3.7887526239778246,3.977796295892407,3.1969161028903192,6.199238433328557,3.782014203197964,5.943414527089789,6.220815510424126,5.420332415749166,3.526483152190917,4.296075345307572,4.950054831715244,4.414339403944469,11.575688147951894,5.886337790196794,6.2726246927790665,6.726008924839498,4.810673496441729,4.177971006664693,3.8296592993957232,6.510013183283756,6.992035024741127,3.3316202076320667,5.497961625629349,4.9202738019503975,4.1144268084764475,3.5380415835440333,10.854409727402626,6.222715890857173,7.023865495566129,4.457517974685464,8.2137406271857,3.8780301327387052,3.319087275769438,6.507285308310201,3.6557547256302567,7.286521499502414,5.908319880830382,6.038347125877143,4.670554445548536,4.216280381754602,3.9797924196478958,6.316092309076474,4.504300428860733,3.4534519946681286,4.053036429604019,5.302095300886465
crow,3.3367954762927607,5.195199382353006,3.816266587261413,4.554644124071902,5.503616336699042,3.549280868294171,3.940276985040571,4.236062835594854,4.249095694866868,5.028352827038542,3.6621708513047926,3.869155803963211,7.772978656165584,5.666598978811261,4.447407993338136,4.553195220863244,4.13265751893471,5.092621637003927,4.877881017398732,4.130477340372797,6.817425150802727,4.345120571686602,3.8626546667488864,3.411090247500153,4.350754613137273,5.334906662061365,5.14233217600283,3.227560517219587,4.516722260978924,3.883461616592807,6.283610459427465,0.0,6.472966727844869,3.505608940635966,4.944927770604129,5.091674922740551,3.681111647474163,3.011810159587745,4.608804867885306,4.263842303730103,4.195247581328471,2.9755325887430844,3.6375778765314513,3.837403249527683,4.672669807986664,4.925188193382673,3.889645096175551,5.170789284913631,3.377485975250149,4.2249587667616835,3.451580312542077,4.128627591945875,3.9608751416856927,4.791002047329521,4.272777164394993,2.914153819650401,4.173085712113736,6.204821604185837,3.2464769163226093,3.1524778478302524,3.354798692350371,4.556674439289719,5.791850036143664,4.115326660282922,4.046525172218688,4.392840879556457,4.079299390332064,3.53053149893459,5.918438713345064,3.889842974969663,3.7833580235800706,3.675274747140389,5.050347905751672,3.8127725158464565,3.546460621087966,3.2888558392474363,5.198846961916061,4.353288701599898,3.8483614561862827,3.7847560766566963,4.21906885306973,5.356603374682584,3.805180737060631,4.180839190742973,8.047993862905185,4.084808632029643,3.742641804927089,3.8999959507643838,3.8153655763553047,4.531594590024909,3.582192378290339,3.804629710425834,4.358012653499092,3.3808324537930203,3.5630213570544336,3.604610916962215,3.707875509507441,6.466940985189171,4.090483287156711,4.263981151337854,6.972270506272437,3.700014985251642,4.087939739822386,5.287598905977533,3.558008781484953,3.3354737845965285,5.582890221013128,6.4138469833274065,5.955762437909083,3.2327862609321736,6.1706055411061325,3.56826681138806,3.3700759964685907,3.8945645193143363,5.761710305573175,4.9197012728565515,3.845451848039612,6.9591846372894475,6.914123169504685,3.3142375016375145,3.6919318231052975,4.271425226969061,4.129285063864045,4.718932194229511,4.905405779630607,3.118924481542761,3.496380643422792,6.36062753997917,5.787336127952295,4.009491117911244,4.574269982830129,5.531826431474791,6.25102802346741,4.413482646060126,3.826034356100861,7.28504410467153,4.685834821170505,7.313185810846264,5.641201058630642,4.244039947756761,6.304653829681569,4.604500401241243,3.7170894096036915,3.6823095677291735,4.022227321946471,4.887793570517131,4.2982249033156,3.512287304476278,4.255651609544213,5.659677991891352,5.569522035648229,8.40353977217769
dalmatian,6.050095729812544,5.169628132052749,5.843399401241226,4.691955163771365,4.9527691292950164,5.139749129120736,5.233366130125605,4.581952634888348,5.358484799962139,5.527363530143959,5.871809944049017,5.084355308955712,5.032381386187906,6.666550215249798,5.18632144791597,4.305385835748338,8.23899020861636,9.025359075998484,4.17431707787737,7.782547354835046,4.815491986042965,8.039927801127451,5.835022535557985,6.173091267978389,5.552065498059451,4.149414110973861,9.476610848802668,5.864672560446002,4.255800097784109,5.08678126288905,4.817865993232837,6.472966727844869,0.0,5.213128634753235,4.031048798300702,9.838388100788631,7.287025994615922,6.345327899335351,4.599630192945458,8.889025618583572,5.634650571190233,5.714877158434912,6.018582911299788,6.830926292036554,4.554703570716662,4.303717376518433,6.355887685853713,4.4796453931387665,6.808065636631619,5.752918036047286,5.453522873039445,4.4679860317221225,4.900994106759174,5.150819658673392,4.428797734988483,6.409532259754531,4.373049484301784,3.9272838622376103,6.721276140111723,6.0564982174686435,5.193092915646879,4.33597398272629,4.0701778731640195,7.716872194022179,4.8444613116313375,5.074697512711599,8.043131110356516,5.073778653119446,4.955486640137301,4.947124324994798,5.042023518035075,6.504364873134725,4.81200004915827,8.17635759672009,6.545173493945456,5.139177684874168,4.356079832763407,4.387463958319736,5.292895558607567,5.12000161390773,4.503038055288733,4.133614499345713,5.502973105255911,5.618387266267717,4.7302976822237115,4.295815738119615,4.991752359840156,5.203486483069339,4.901617616085387,4.804181713822455,7.145736820621282,6.388386038454287,8.576313833762308,7.462951367903016,7.231773597067969,6.183894226457397,7.958723564614257,11.31381272019541,5.539364729445201,5.248227284342852,5.207622242514394,5.208327779444035,5.535424520319337,3.8676450531442472,5.319981592252371,5.584839295173954,4.621098082866717,3.69718930506283,4.213407447374658,6.183103208249319,3.7239079146774188,5.703706396702734,6.497834576753503,5.430096253789589,3.7568532313773373,4.118627746077521,4.984503571032917,4.354705674052381,11.278610358650361,6.008606234040236,5.997217797914123,6.101742624734294,4.986877342179231,4.1599312976866605,4.70042989492768,6.577427702630582,6.900346554030421,4.107601605059794,4.6851761649890316,4.827745086726595,5.187364463542912,5.7741804914284085,10.848446352546047,5.880407517181176,6.535084492577669,3.9287431950923497,7.983717045406315,4.773519345998411,4.643608445909736,6.41207174407726,4.151256235647175,6.648177312353707,5.551235989439829,6.234186015681314,5.165441993688913,4.2197860759328085,4.794313084731221,6.18973744361623,5.091779039151729,4.304834154388356,4.391647172525926,5.844353501561035
deer,3.2703555953031542,4.234794323669141,3.1034297976101395,3.394723445605075,4.290437450464589,3.018870594867368,3.3223586586785427,3.5337907572981266,3.4256608934458823,4.042512292221089,3.588089278585298,3.195060888210742,6.370772360486439,5.007048593017803,3.599855145032871,3.6998113891893665,5.131936025671941,5.9919492219253385,3.8458559349719867,4.574338103878073,5.559660934269937,5.054269466893606,3.317590092536804,3.5644775720217132,3.5256836746054736,4.358382546851476,5.874430132137898,2.880485319293997,3.624690882344616,3.311218939870303,5.069115142295764,3.505608940635966,5.213128634753235,0.0,4.008613928897644,6.316766277225677,3.7449412400788527,3.484081278641699,3.7238270956845687,5.247770762995449,3.4200590453081805,3.0162317816904394,3.3961296683762714,4.27400070639845,3.548360986743556,3.782689564170542,3.747163891808596,4.004095506794949,3.688491925515777,3.514227267651365,3.26716351572445,3.2138255759016814,3.165022401685448,3.7452704742965346,3.311071980116781,3.194718510003704,3.5416445882330017,4.825470769147163,3.462579606025493,3.289825075581862,3.5551864662824606,3.8515831948516195,4.651167873324053,4.436449109477465,3.6584685068259715,3.690958289618061,4.710815293822352,2.7494794784589502,4.892653759377442,3.371584745396104,3.182816434092272,3.2785950179327568,4.124855488457843,4.8196150499561,3.801960784228969,3.007968506563326,4.0877381586965535,3.252652573450418,3.1748963577239104,2.9858167002661724,3.4086664066619714,4.252735363135423,3.9162447689036934,3.7212402463911927,6.704048671066361,3.3001541841173085,3.6765071560681095,3.0941008658218023,3.3923155287345415,3.496487795187214,3.967297041883721,3.4353646708315484,5.369745570057076,4.049399513787304,4.252936045180535,3.889515445303205,4.506100067545101,7.5889609077322975,3.641899614630089,3.431584482598827,5.69556114082572,2.995935150483926,3.7118395825595947,4.158063799269763,3.4807582418164094,2.752600856983139,4.536712080048953,5.162824844996962,4.600621877382422,2.8711607222448943,5.2077488422625,3.610644527321023,3.70173775533515,3.6022848568682706,4.447880139379819,4.005870751720973,3.715158664270759,5.826417540844412,8.020071018743284,3.304460245472245,3.4497897991801896,3.990412854562632,3.5412087502847642,3.5959388042461766,4.1107602950136615,3.561090638017725,3.7702535290728134,5.080794310860462,5.3542546559054705,3.019950136333019,3.81748744310493,4.629556202474957,7.291902702547344,4.251734911436692,4.2210895443502645,5.8430697933359435,5.666740781791871,6.147725412091874,4.523344834128099,3.946675989050429,5.095799154838703,4.960103499746484,3.531387144199555,3.3762842676069518,3.3509787432776252,4.109353444660229,3.218891094580452,3.8642887987958416,3.1874569827417933,4.4872256900725,4.3452050415370564,7.236512391563305
dog,3.9461143959026592,4.894337136547923,4.150490780966014,3.5286362172647943,4.285622673072625,3.8379152802821266,4.11875450770906,3.510057818692207,4.497311965096738,4.888466090075592,4.260320144410365,3.838025957624276,6.219601524931926,6.304901189395355,4.789478451899009,3.374278659307661,6.265398068542013,6.96872245810483,3.1422193416993647,5.872287966342945,5.710856263767037,5.763919483526932,3.909952514898023,4.5885450622717805,4.484942996502315,3.813680070536992,7.7885044854727745,4.567402134799664,3.026331398743505,4.101261673724108,4.851314451790581,4.944927770604129,4.031048798300702,4.008613928897644,0.0,7.857023532300357,6.065520855726161,4.8496322660452265,3.4531970656280704,6.989354735478375,4.365154921385516,4.036279844413467,4.3402213122119475,4.604958787146312,3.2118665402592335,3.477153732962573,4.483086988309711,3.828344831215179,5.430922590582436,4.44857761793077,3.952001850629261,3.087105597754171,3.9569884620222275,4.26641087550432,3.444101138428259,4.423011291123751,3.6425865901274843,4.253850782011618,5.30352965901144,4.482740536323433,3.5877129860603367,3.6334828771673773,4.184068103344327,5.6712340761734605,3.5349860634986823,4.61368956528814,6.011262636778947,3.723030778989522,5.144290546662036,3.9184252661507704,3.9157149215058484,4.577582607619824,4.52287701758594,6.183689312916474,4.534048765905113,3.799905701895006,3.904021672825382,3.0972052038894535,4.300647412960591,3.591108664266217,3.7049738735661877,3.9226449974756354,3.985205272023861,4.791845879370775,6.063897393269234,3.415683612282809,3.6814822696077836,4.374135920048902,3.616310330510115,4.177049738108831,5.351177220308181,4.843024133159742,6.257242344389028,5.648700179619682,5.282257960266473,4.5993789622668935,6.113970177554881,9.470517550235925,4.31553724525608,4.155251749753831,5.694385198176736,4.133153111495881,3.748556064699671,3.556787643096593,3.4718829098563804,4.159209093468354,4.485341027351075,4.2024790453571415,4.55951522340245,4.6199719693933545,4.228453814363937,4.388409446403826,4.638178785758964,3.6687124115379657,3.6217273756156363,3.1238423407097757,3.4544162571545316,5.1694296965974855,9.452139973256605,4.596592287860784,4.248377119438103,4.554635021313486,3.9628670738790546,3.7847831541483354,4.138460908150262,4.8902802291696865,4.8934640417208355,4.584610034246044,4.13107609435879,3.495005822071345,4.34571684195638,5.067923836895064,8.805252739207447,3.9509522265459935,4.755382720115995,5.1398033230924804,5.920594230242718,5.536400832758396,4.805763163928152,4.966823065105599,5.102625661512171,4.477644780359002,3.644706092398061,4.820210986004579,4.185829260294213,3.420209987908475,3.4788609027721824,4.428230502834974,4.394537245680308,4.586214012705029,4.81421767615356,6.846268093102086
dolphin,5.592057269975858,8.492710018496872,6.373782976246469,7.215657437452066,8.909386596408254,6.6689261040137975,7.014627522048101,7.189853313769002,7.3060552150598514,8.466807730546481,5.839593452375377,7.074407753850671,11.530540190107997,8.874427776516265,7.784747817287147,7.833348551572944,3.925322002382599,4.488443567213225,8.165184158605221,3.9623402237496417,10.498549571200629,4.341711387759947,5.775127025083616,5.358369397472082,7.45701890445093,8.877354541614219,4.044276980333812,5.909923826874662,7.6533729443432,6.934585978285741,9.815671168384021,5.091674922740551,9.838388100788631,6.316766277225677,7.857023532300357,0.0,5.814144751842721,4.877556175590609,7.723887601264316,3.8506570518163903,6.738062317849142,5.8527951680285675,5.540633769006562,5.076342972144775,7.665766785606736,8.275837648939577,5.579464440661458,8.624697677886656,5.337273719500569,6.629894280193589,6.748521721370016,7.218277807506283,7.2796706966022375,8.16310609287905,7.660252273700674,5.165698569716266,7.499679970545352,9.834973630259167,4.902119296174164,6.072543652704094,6.039099429771784,8.044307704237566,9.396080193617367,4.372331349326821,6.945809115784917,7.730162027855089,3.681615206107695,6.50253982647796,9.490686612376965,7.274384933484929,6.681789175327058,5.255594814187533,8.48127157229132,3.4044298415218863,5.037453620829994,6.291910749134031,8.771648309703489,7.4697992809225,6.767267173310526,6.242667354425732,7.236580071817475,9.080853695312602,6.340778606785849,7.139987492398247,11.712548814381586,7.262096500384166,6.701895466411488,6.736697055216967,7.033587045051971,7.990731248271594,4.553459680331638,5.898506108663845,3.9040422921526523,4.361792899648337,4.395996267659688,5.21400468034776,3.7887022625930555,4.04551735278049,7.354936441269626,7.489013402730864,10.485240405369062,6.316232475266892,6.0057904224431775,8.716253254043856,6.0566165372277,6.17915786012079,8.892587707443575,9.621384479869535,9.594941365945397,5.344308302250786,9.831291725540954,5.66975239599536,5.587955670031332,6.252722800362622,9.174142598408702,8.022116133953118,6.569113102543001,10.589821682135915,4.042977983895979,5.789467229130024,5.39552950571523,5.514200263731039,7.09851028203466,7.977053507881925,8.469760671193932,4.775805492625858,4.7626151634399045,10.015761002018138,8.9504750113203,6.703568955377935,7.925733978721135,8.779071876606835,3.1673302922240305,6.6985607698561545,5.277662019713865,10.994799436872881,5.130145163534244,11.146874084449562,9.183906987911723,6.007226347664375,9.989391301386888,5.570045645974074,6.0843127434109805,5.85852296056287,7.3665131730698,8.12591014435739,7.586811798347818,5.193715923422189,7.402096671241263,9.281841877339481,9.266312308572246,11.959474702063396
donkey,4.385592017570157,5.006991583721957,3.9811224512161396,5.266713339809446,5.548405721047773,4.231776781648897,3.9913979527548236,4.946250218038948,3.9956266996863703,4.733681386146473,4.569065026996906,4.204858672974529,7.603731574501521,4.772377037446225,4.173662788216449,5.226276503742649,5.029381067002093,6.020779048123373,5.34369698003642,4.498170503876565,6.6391669226490055,5.588526241265457,4.523896222206615,4.260191756109208,3.9225049792932447,6.003260409309018,5.3951054971771155,3.610606966896928,5.49551507299655,4.159105838856915,6.1373094869914695,3.681111647474163,7.287025994615922,3.7449412400788527,6.065520855726161,5.814144751842721,0.0,3.7503846078333254,5.233652177901663,4.82811479909267,4.384908040149014,3.6987180290765362,4.698961749385746,5.0153756543018595,5.263395178995234,5.379193749128009,4.541639600129792,5.2803795449510655,3.1707550616616085,4.673698815110949,4.113579037510564,4.837062346430681,4.137089362653797,4.815490770882126,4.651151864948021,3.8879831528164317,4.7843893195274285,6.404245128543361,3.254540071890653,4.1757377959991,4.9013730797791135,5.122775186193423,6.080527098148368,4.637164821371562,4.820838986932986,4.246829203626387,4.861294884047474,4.17179594022075,5.855610346205888,4.363068060084549,4.16279678310719,3.7328783974441797,5.109723397720807,4.581451311061632,4.405328013608476,4.127779635586287,5.451369523112058,4.944342580265423,3.9677688711163257,4.358571203788867,4.62502755691378,5.667784622184948,5.078983816708116,3.8963438852834797,8.00259342469578,4.77693968163649,5.042771790831677,4.434697945428303,4.594799606943813,4.661269636413757,4.005437661708431,4.1325436469706265,5.525039561012372,3.621216860307928,4.5886700103677205,4.420625710533909,4.158410342252561,6.6194934911808785,4.404235489155822,4.459725109338694,6.654334173775912,3.6904343765963836,5.2290504830414255,5.659127742581714,4.9042781517538065,3.8208539758574145,5.7405959232829415,6.711508344172094,5.773149251301616,3.68505323294429,6.700927197363179,4.501391040799148,4.044928241014847,4.947707310965291,6.39642919867421,5.723065336749109,5.052637471837771,7.513732250738795,7.496867198379795,3.936098178106334,4.329479329321051,5.446339628589713,4.510500283095266,5.3282071141694605,5.027435849804505,3.9304478589560206,4.274651818864592,6.499759095731632,7.011678692169089,4.660353241215594,4.879035465529343,5.309128851070933,6.769483062726933,5.753180345001915,5.343631658002888,7.592202462254077,5.8857393743810995,7.369560025031219,5.522651387669874,4.98322040113978,6.430056137027952,6.114441468294937,4.664650006331539,3.8805261481481605,4.028801334393434,5.608209876824102,4.643319009828262,4.900235739794789,4.307805527384317,5.804181396811172,5.498761139526843,8.468468815068688
