,aardvark,alligator,alpaca,ant,anteater,antelope,badger,bat1,bear,beaver,bird,bison,blowfish,boar,bull,calf1,camel,cardinal,cat,catfish,cheetah,chick,chihuahua,chinchilla,chipmunk,cobra,cockatoo,cougar,cow,coyote,crayfish,crow,dalmatian,deer,dog,dolphin,donkey,duck,duckling,eagle,elephant,ferret,fish,flamingo,fox,frog,gazelle,giraffe,goat,goldfish,goose,gopher,gorilla,groundhog,guinea_pig,hamster,hawk,hedgehog,hippopotamus,horse,hummingbird,hyena,iguana,kangaroo,kitten,koala,lamb,leech,leopard,lion,lizard,llama,lobster,manatee,meerkat,mole,mongoose,monkey,moose,mouse1,octopus,orangutan,ostrich,otter,owl,oyster,panda,panther,parrot,peacock,pelican,penguin,pheasant,pig,pigeon,piglet,platypus,polar_bear,pony,poodle,porcupine,possum,puffin,pug,puppy,rabbit,raccoon,racehorse,ram,rat,rattlesnake,reindeer,rhinoceros,rooster,sardine,scallop,scorpion,sea_urchin,seagull,seahorse,seal,shark,sheep,skunk,sloth,slug,snail,snake,spider,squid,squirrel,starfish,stingray,swan,swordfish,tarantula,tick,tiger,toad,toucan,turkey,turtle,vulture,walrus,warthog,wasp,weasel,whale,wolf,worm,yak,zebra
frog,3.65458960714442,2.864483547237066,3.640914943232224,2.676262236480278,3.439428466191733,3.0598486192420227,2.9318156075069446,2.718725520535467,4.342002283257804,3.06579767721919,3.954297834534797,4.28482430269864,4.074979364790297,3.748607538276291,4.107211385676762,4.250484689835926,4.521533285729855,4.573321984985007,3.638982948759273,2.979402632549449,3.056248505502098,3.883313405497392,3.9104208098765074,2.961691751874771,3.425360633774871,3.5854677277716873,2.9314964207658383,2.940289245317799,3.444214954636682,3.491222322136278,2.862199024469919,3.5542865530239847,2.496390420115435,4.118957258712909,3.0150699879741496,3.429435755111307,4.418631183175055,2.774708449387978,3.775639840959191,3.147154225102592,4.443442483573674,3.3796112480288483,3.537513881161175,3.8576230038040307,4.272841666857329,0.0,5.562846084376828,2.704605496236637,4.171875700624252,2.8250601356077056,3.710345558289254,3.0905873658265732,3.6878269290086463,3.1848472948053463,3.9349771865742795,2.939386525271522,3.7639119766704083,3.348353142632911,3.987625296353414,5.463082191787282,4.257313577671591,3.434979559091569,2.730134499628619,4.034680760713732,3.2471220797088667,2.8589425562688557,4.10473221049112,2.5786413155607577,3.5592194914793174,3.4261327127024233,3.1975934556727523,4.646650779552875,2.8461154299817126,3.2164146738111135,3.4456666135771012,2.9469579361260414,3.869678819787462,3.41018992069154,3.662720302683594,4.204100967706867,2.7322006690560263,3.72185615373124,4.202563260069704,2.7657573793427375,3.7412845276794995,2.768681726779821,3.030518154545937,3.0392053373489643,2.511939421250448,3.79810623837867,4.120655671394437,2.9821474865731776,4.314084390562916,3.9672931099274242,3.620065722397166,3.5435476324861934,3.5511168132123405,3.8332801235812988,4.185278691399655,3.1884205863129713,4.456667316326842,3.480987376199918,3.274964346267365,3.259451746852872,3.3879716667663966,3.128657458069121,3.423619488649507,4.8909026846583945,4.481295727395095,3.1076239269923973,2.990007734332194,4.9253272036287665,3.96482606765251,3.4415713512012975,3.1458809624079596,2.616676631613306,2.9476383686216203,4.705517350705684,5.991375523651183,3.195790548816954,3.0278391871053643,2.8855285811204787,3.2779515974693174,3.201939449537995,3.215656316681773,2.976807933093866,3.7123308722198387,2.9382786578606894,4.287127074741802,2.5631880971255354,3.4685271653132794,2.7108451438157166,4.089574276019131,2.715386257944285,4.046980962972586,3.0616347695301402,5.938559792070519,3.195319494842669,3.170757918054078,3.3642911729063965,3.4205577425494074,3.0036909169808537,3.1384034796597184,2.820258155597852,3.4852645407991574,2.6444781505438395,3.186140501949922,2.9429993383342463,3.463016038197584,3.2383952049156206,3.8142208338317727,3.7086851777621486
gazelle,3.3957554202645794,6.749854080082599,3.9512804840896725,6.049085043686864,4.367891661217077,3.619291326276933,5.618471998484981,4.998556897128883,4.4097236192045095,5.6643047567457145,3.7183772432362736,3.6139699629559265,7.947838988858178,5.077417954536206,4.053870564747379,3.6781360396272382,3.1233445890609275,4.970252115611515,4.437959148146644,5.472620601720385,6.930797791616923,4.370302978299739,3.4599364732166094,6.11645629987015,4.057924049353976,7.598359784188743,5.6231527264959595,4.625369113359128,3.9267167127566753,4.061498028549834,6.725786706637033,4.477720083630818,5.881304874982859,3.166673478258675,4.1286367151235845,5.557925253918909,2.8301408952740577,4.6131016777211515,4.65220105003256,5.603386731680909,3.819325701840276,4.532850223917501,7.632092830295929,3.611633547207363,3.7813814306759395,5.562846084376828,0.0,5.752737161647986,3.6802917571625504,5.861329971487575,3.8423712053581953,4.6224980569406355,4.424696225596504,5.5873071754966945,4.447209833792318,4.820813386835469,3.8794678577692765,5.2027957787955454,3.343995825933886,3.1460626453156837,3.1745746573989577,4.203987969124841,6.127788821599022,3.3503705592136486,4.274214538743469,5.5565639650923275,3.295744798224073,5.830992103881421,7.635893489713594,4.394052572617987,6.525654297278911,3.2522786073864913,6.947892042127166,4.423327716970528,5.222458795112726,4.958239783658965,4.055495883565968,4.037950583216891,4.4059020322294025,4.137540569218491,6.464164996315046,4.814637313241171,3.8064677341199764,5.9765563437255285,7.134324292278139,6.760905975356801,4.619007257794337,4.927630933044213,5.516072125194653,7.895716331709924,3.7690726864752255,5.830027333689817,6.355384672227619,3.5053092336091667,3.9127456163738623,3.727934547095235,5.441832716819812,4.415222852504942,3.573063716206216,4.374174119177524,8.187357497217215,4.78154540603004,4.098986495899433,4.267324291626453,4.806302202170196,5.957481915607353,5.0359262053162634,3.8735593636903474,5.107447971683824,5.689513971691148,7.066119346524587,3.8761995206301743,3.6289654759649874,4.2805502391525545,7.309464858188923,5.605662128682125,5.213015645256727,8.370499610507876,4.357765211228399,5.803966450878122,5.244414104476119,5.359555117500029,5.131624313465731,4.893829243426068,6.389553459480403,5.807232286650032,5.151732477947592,6.469984436337106,6.808093729384251,6.2864469264030625,4.906621629515502,5.608878136318123,6.796743441923318,5.177388680236838,4.941183109016758,5.552209604639313,5.196416680807563,6.816120936121833,7.627097789044822,4.397795876394378,6.492014898410364,5.145473695712436,5.350030905876551,5.131852823719191,4.4553783213509455,5.971576604272831,5.0442284099160934,6.482511706201015,4.774525459503061,7.525812714030787,4.902785404718333,6.1633243340043276
giraffe,3.7885872326575187,3.149963236851962,3.6741683443468545,3.17581630023231,3.173365553208984,3.1334822510278797,3.1064377988736593,2.877877706125452,4.277090398734359,2.657992811447397,4.299584721225075,4.274326119646364,4.261050661913314,3.220834112226247,3.941505676690569,4.31833461931422,4.783249244895225,4.94592757594065,3.7189667061516505,3.5229572136367135,2.968924998401779,4.465560545596624,4.381981741488505,2.9839735131247713,3.752926998111286,3.353205145696013,3.416953511755904,3.4315040366045713,3.5989067345809977,3.3901102317699046,2.981623905244084,3.2430130563298194,2.821196289395216,4.364536121661711,3.4867669953934994,3.638871365801193,4.537197312664056,3.074166974688795,3.8676345759207527,3.1945725836501806,4.221357508537235,3.4224210492334675,3.5877012790293854,4.110282359097781,4.391630393012731,2.704605496236637,5.752737161647986,0.0,4.327151543777523,3.41386392385252,3.5938215339637165,3.2031287687035306,3.679389018681634,3.034805396382802,3.855981472301481,3.216716293347657,3.6687506089165964,3.2380054342069466,4.085631778199494,5.410175429716321,4.43926806580105,3.4533565862236877,2.6194411829166357,4.168667451876692,3.588996021517966,3.109768228384002,4.569731877718699,2.8835069769177286,3.4672355114264515,3.5127296302336304,3.255528122506542,4.728650152636388,2.6720278732632536,3.578680887901783,3.7099459231867917,3.0545435763189532,3.774201143603444,3.648122490303854,3.646143518056645,4.324710261747023,3.183577955057333,3.854082767289945,4.241246374898222,2.9018480671184177,3.705797686614064,3.2432506895112123,3.474524595648359,2.908340700179367,2.5226053839835187,3.46088330325416,4.540841015451891,3.1298174410153723,4.404248579880967,4.16928255849039,3.8668111990276532,3.9667658671497046,4.047691497152074,3.9179426797133927,3.943897943903156,3.0102570212481385,3.9290291703789886,3.35599054901833,3.7275414728459038,3.4732057015087108,3.7736530710897145,3.041791376435623,3.4363695149354316,5.081779674941081,4.475118132208576,3.3529034420034596,3.180232911844647,5.112241365948734,4.00925089900024,3.4183862589508314,3.514609169067037,3.5391235303556954,3.2903226868603093,3.970777549503896,6.2757596754030915,3.322036351758309,3.1522922500536694,3.6006520957677575,3.2825138724271845,3.1689483635983944,2.8215993205969307,3.279567079147749,4.139388229531919,2.9459743647607732,3.731729135855242,3.2117664734459974,3.4506185273791408,2.3472445381857963,4.5112158700474545,2.8913557716883402,3.9904828276408195,3.322967012694574,5.85633631055431,3.0356919326187684,3.450189759570827,3.784534301035166,3.4727898276459777,3.7343067194487736,3.475033310744487,2.715943478049347,3.2429084958003602,3.3875858239009857,3.078044022264831,3.1603358211334918,3.247117067510553,3.444653428146859,3.5050313510228643,3.2370120085703493
goat,2.9079933641371554,5.318791095474424,2.831627565125189,5.0501067720083395,3.609671926961884,2.962581894839843,4.313260729705542,3.6475746557056055,3.381594477946131,4.204426680712768,3.6569709307965796,3.0932658497357917,6.417623591543842,3.783418925931783,3.1948173523805514,3.4748586878523122,3.5458338539683005,4.659664087180639,3.415683558275073,4.472737602212885,5.241097873783283,3.807484168471785,3.231109163284812,4.398686457052114,2.936747156739896,5.973910040090362,4.079304621494543,3.413543633528426,3.4865077573597425,3.2051337628405205,5.3892906168852805,3.6708107089538022,4.360502260908895,2.874379886116829,3.267892222665419,4.599818531765992,3.008237388351309,3.754991267969749,3.9971412929724006,4.471672405684201,3.4075993368360558,3.4099544532261756,5.854564401013349,3.5076837991237495,3.604051896786324,4.171875700624252,3.6802917571625504,4.327151543777523,0.0,4.6584209436862825,2.914051897739396,3.3237350122798963,3.6186229105191967,4.083465931302864,3.8119175709050244,3.7312383130769593,3.434247573270412,3.9590306005487244,2.778882177338798,3.7423407994545586,3.291310144209364,3.293284895708145,4.608635071094518,3.252562451996882,3.385944443923987,4.419615734268117,2.802082397229556,4.6087062238927246,5.994170632933539,3.5384451363115264,5.486012700553634,2.6675562369975574,5.5397065357274675,3.627358208702845,3.97108722184125,3.9713496558902057,3.488279571371348,3.2701622975519875,3.498629404739941,3.761189208408732,5.056982931450336,4.043308824725206,3.631310132732336,4.341254437261183,5.642551203939965,5.302125781067581,3.6395380795609196,3.630395095492411,4.288997195925976,6.2835811800320505,3.3569328054797336,4.39512418971883,5.084447673967741,2.529659483292582,3.0432250479627303,2.855942534502853,4.554652769406292,3.176072653062269,2.7953897817971427,3.498859222504007,6.349855355889184,3.6629215970210027,3.635313186232897,3.4448805072706197,3.8607502120759944,4.3450647449518165,3.955218835275091,3.774354397637511,4.4382082873726025,4.097404616763765,5.759128909268023,3.505018308917644,2.9189042830722696,3.065387142219205,5.93304304230334,4.666194101511634,4.544208929427243,6.704753565992172,4.739037498355021,4.399341717051519,3.7468447500298514,4.520315786944222,3.669049729427459,3.9312553959616756,4.709537104475062,4.8496861993988265,4.52043481672796,5.284067840538719,5.994517357943652,5.0756633959726125,3.7541434810375964,4.195518600685432,5.61331859454945,3.723104947914904,4.460795704396053,4.593972518434049,5.725583820882609,5.010687755540998,6.071408732345645,3.724503827694818,4.813319175404986,4.173282932187079,4.116978457028318,3.9138531673663683,3.1768127175235232,4.987128233984067,3.7083899117257495,5.203964373703106,3.7555228036169397,6.008627524907483,3.724539238223483,4.612844762774384
goldfish,4.2101211909354,3.7038934141985984,4.166150346888334,3.006680342161329,4.524021422810004,3.7583115943824446,3.109500623804664,3.1859004237444495,5.084753586491048,3.924250066331795,3.928402538403198,5.023007497647046,5.127697134024484,4.446001398786266,5.024426382855644,5.20766398930067,4.616831060389729,3.9139117291616534,4.6416603001596055,2.7252111830375503,3.8309182702728695,3.8493569170972552,4.494175008729152,3.169973487630117,4.320464053064311,4.034849612910588,3.1403173195283176,3.2939490896819894,4.347467516305132,4.414710931984547,3.880574090194561,3.7241597660035772,3.0046537123371144,4.884610213871263,3.905035225523703,3.3267227853383083,4.928827123687042,3.1927123933306323,4.862902624682101,2.829509305982318,5.333198326702244,4.246194296679451,3.1912874353501115,4.206263560516973,5.138216010446953,2.8250601356077056,5.861329971487575,3.41386392385252,4.6584209436862825,0.0,4.4913848328000086,3.984360878086437,4.724101550138217,4.315750035686039,4.784635651876963,3.742833113421261,4.598673337332168,4.403285550598662,4.628157189172899,6.1078121486372305,4.792892744632339,4.098756450077848,4.048641996141633,4.422514708665042,3.949832925189104,3.825737864021757,4.404600343583217,3.1365382586621364,3.7624613207069655,4.480204026463032,3.6016483744918735,5.297214639867911,3.594655359807842,3.1202825114881905,3.191836084631286,3.5653728878321234,4.946238918968795,4.2138014724304425,4.711907031373172,5.293524448916205,2.66626236688303,5.028881391431129,4.547844338453817,3.3759618443659494,4.8576517606940985,3.417660615958361,3.7109303378424547,3.7133146135775665,2.8354449045380914,3.837689749762801,4.336170612488002,2.74133336040709,3.2953057764869196,4.4724497073734835,3.833133235001852,4.041349268978006,3.249360712965793,3.625209997369345,4.99008127896209,4.2294352607856975,5.09917989850288,4.175809228583074,3.4690676320427305,4.196983317093555,3.9629549485525755,3.8345952646800527,4.697458299918949,5.896479221433708,5.7319479381761225,3.340863253129554,3.786018838809768,5.788789405556596,4.6873890432677205,3.8441424574729868,4.1068640468943505,3.2959107066073225,3.1761322177240956,5.200195499360958,5.504210249048589,2.87491595474631,3.494723626569739,3.100148697092458,3.9737888001267514,4.458105263136738,3.972652864032014,2.908773232988618,3.3237943385147224,4.216515150645784,5.172155512457996,2.6246254944425855,4.766354098938761,3.374723384218485,3.2307893955644036,3.7343084973051033,4.042414580301021,4.356778568372024,5.6708411520848445,4.106251046795285,3.7145896892961705,4.135250953764215,4.553568178927492,2.9456916947613707,2.858993922861306,3.495705831797582,4.461728069707581,2.696709220231972,4.420702422944338,2.856911986831312,4.6500846021889535,4.182906801063703,4.95208329420846,4.4367348787254866
goose,2.9752858354391325,4.624074985501614,2.9434820073490138,4.250008248863594,2.902011538716981,2.618516568646182,3.97345288856524,3.290099535099488,3.6670024315651326,3.403134415803615,3.0992693200274815,3.1774366321854255,5.649874391919613,3.5436365163437333,3.13917078403398,3.500320700141937,3.710004823423177,4.438436529165632,3.2155397932439054,4.141958586769176,4.743369660548064,4.047483034629016,3.2283753486048616,4.210702625997778,2.9387946806991656,5.495925972428466,4.043392978157845,3.4222039963383883,2.943780211985731,2.8485923495120895,4.536763315433288,3.1103701310927083,4.085207708001218,3.0188842627096233,3.053995003773649,4.154885191566988,3.217085740576305,3.0309416494485086,3.4531135348962634,3.9194005033750448,3.609719534224855,3.2435549515517157,5.460744071933865,3.1075575429458775,3.4759878970507536,3.710345558289254,3.8423712053581953,3.5938215339637165,2.914051897739396,4.4913848328000086,0.0,3.0665261028854456,3.3496895459864953,3.641690296427985,3.1779785977089796,3.293875969591063,2.722824636070989,3.1879012895559695,2.8108490884471973,3.804616421297241,2.8900029376436076,3.270164583092338,4.038859667399622,3.2906268221517685,3.1302466717465967,4.0069432207709195,3.3825115735557483,4.050693002167111,5.521709017285418,3.0758705256310575,4.765875424389509,2.8574688203818495,4.806088229849439,3.7069075619150818,4.1271516378617195,3.49239636904665,3.1800434182553543,3.0679089897334233,3.3721963406103317,3.1755289623567524,4.810379632747094,3.407458153044619,3.0551415838188776,3.98239587385837,5.096954557665657,4.798205221302935,3.1165021036177696,3.3478264584748687,3.706420230738554,5.661982460680142,2.9763083614832087,4.165696724450058,5.06949015066249,3.0563363758705404,3.009737366121318,3.1097010108186804,4.467546529074723,3.612987262237255,2.919118193167028,3.0547660928403904,5.741915825081014,3.340225652239637,3.174647652923514,3.116400463066172,3.799238446558379,4.129562671877212,3.414235563049916,3.3886151297919764,3.9047209649773658,4.068692864817297,4.908683789943825,3.4313376526770627,2.940134686775683,2.735455402593394,5.146470519211641,4.195118411843828,3.7282014785534954,5.734022954239868,4.8915355730725905,4.16444251825105,3.5178314098694803,3.9955432508622217,3.726415108805115,3.189651627521755,4.253799321015645,4.148333997079208,4.232081189437361,4.417362053044016,5.0167936798492025,4.693161126241626,3.2822328812945116,3.7894303825627143,5.26291106232855,3.197699159947273,3.810227651396605,3.9679789484822927,5.043277816675512,4.560272543889631,5.58088753326445,3.171538477385791,4.2968723397249455,3.916980099221432,3.835751104814468,3.418749745653685,2.9719344963703853,4.338104794948018,3.1694056568725606,4.608626215350303,3.2726697157632882,5.288888612666418,3.144820316179675,4.093666345969316
gopher,2.755476682212944,4.005399972201389,2.5063593925937995,4.0652198420769325,3.049244382497503,2.5938636268669057,2.860158650956174,2.6201164733159517,2.782268347107579,2.745349337685871,3.7797534623587463,2.939617746147862,4.7237141407698315,2.9197630627913327,2.937760398194315,3.407929331501608,3.9567330093878437,4.80306393235153,2.8677747562082954,3.769503253182885,3.7578566352893468,3.275114370279601,2.8902056740320696,3.0540166360385763,2.3530763182518957,4.4174613951645085,3.3947056875506254,2.716990126854325,3.364205500919724,2.618904107169065,4.141382025506353,3.2205169176479873,3.423934907681699,3.4247495326576654,2.5697142542925784,3.9890549093282828,3.4703334207556966,2.9605496395774233,2.937217656044987,3.529582978440517,3.5617703661436884,2.194415715700964,4.692652315791723,3.929513417207742,3.2459505385112495,3.0905873658265732,4.6224980569406355,3.2031287687035306,3.3237350122798963,3.984360878086437,3.0665261028854456,0.0,2.802781105904027,2.2805961762006084,2.982158897827772,2.407409548967331,3.1862271332125274,2.757311234380338,2.9137345174983023,4.472076359057239,3.755164664132811,2.5413841806496493,3.354128327511487,3.430515222637129,2.6824850169143892,2.779976888402156,3.2099153607555664,3.365153229115104,4.4065574218433134,2.7806086145475684,4.455242735854007,3.609713821761116,4.202566653847183,3.1226396112258814,3.331487790086835,2.4663301719936275,2.960396941737945,2.4314501753055224,2.932753686223323,3.4351301302973436,3.818185635625805,3.024459631851781,4.0458186286119195,2.826830956662739,4.01659426230176,3.9870318979135817,2.70185277148496,2.439601386839551,3.3147435774153404,4.996415916847111,3.954485945285913,3.5565795103501325,4.509121466952819,2.8183727910792595,3.260825103785213,2.581947697581402,3.6602018623033463,3.125366714605693,3.0813749023636197,2.609741546165665,4.681631623926429,2.3990912937175697,3.161115275883186,2.758807386832552,2.7302430686186803,2.7816481202263397,2.9001598586472945,4.445490515991847,3.84391317219324,2.615540566861921,4.228834188521987,4.140449186870789,3.434958375233333,2.832461249393255,4.56244816035339,3.664043932602215,3.905783798723729,5.271046940878028,5.71112677695933,3.897947154211512,2.590649548093797,3.8668640265050316,2.3172567092452576,2.719253438227771,3.250051596844151,3.86574928253114,4.1802028255078945,4.014108177937774,5.072627723083075,3.813810494859051,2.80042720232069,3.216886283760403,4.857156571728508,3.270149030790642,4.550062088629661,3.3126466828159518,6.055983984950677,3.692417916549015,4.373767102973964,3.4440822713157937,3.790973867819638,3.540100211957316,3.368253445530656,2.595365446514302,2.629734879658489,3.921782166115273,2.7681030613437088,4.099687464179077,2.980336461228478,4.628237622521659,2.906380266796108,4.155554533962468
gorilla,2.7570851247631256,4.391590119684343,2.986730815654554,4.515241298290187,2.521186115740862,2.929242906047393,3.8321338405155596,3.154528559516794,2.9848346888629345,3.185484332204101,4.1249232677083345,3.0095892928378443,5.0182202135884175,3.264194914306708,2.650660702539642,2.95936887450117,4.002032966368736,5.494016554032669,2.8357078861771314,4.587181045900749,4.407223108637972,4.150801814005939,3.0914575416403607,3.730511251690615,2.7296540760479084,4.979683072557145,4.018723713661581,3.249573416151853,3.158544604513089,2.431957167600426,4.309807056366009,3.5146678788134786,3.918588374692618,3.506625227382113,2.659283392547947,4.7119408205797315,3.238447190991036,3.5473202294245927,2.7366514139561895,4.458792568134371,2.6136433353851674,2.4542670818241636,5.4953363560830715,3.9412255211925156,3.024397641160795,3.6878269290086463,4.424696225596504,3.679389018681634,3.6186229105191967,4.724101550138217,3.3496895459864953,2.802781105904027,0.0,2.993910804681559,2.8014520639633282,2.8637538531964903,2.988791449577812,3.1168763671734214,2.845325249818056,4.002207644887361,3.6252590673412857,2.900571028646782,3.601299655479871,3.307244595777681,3.028998328095934,2.9524043168988467,3.434034878661313,3.963274250354247,5.149149194867442,2.6531315153837722,4.643814879117964,3.760661017500868,4.639251724451144,3.6023142683822313,4.2497343295407415,3.0101730512422984,2.4600934894432216,2.6391958099631383,2.618545959593447,3.0956707977333933,4.732046369429923,2.629271939927257,4.1531740507081425,3.5479113942883225,4.262511686554368,4.511873527613836,3.1017640743064114,2.75589665284316,3.5517749202091022,5.444333813276238,4.326945842372304,4.403248618185119,5.7357102088438445,3.106067407074003,3.7802963988276064,3.251747103033077,4.678583113940989,3.952405151990989,2.8556588783897325,2.5002420290834895,5.414168540088002,2.7423832299580706,3.601782886990245,2.4968590387484206,2.8404433841557264,3.4751957361446473,2.7476673231382924,4.145039115603685,3.045010587235435,3.7043951880740322,4.534680716307187,4.27530715852739,3.3326075451884125,3.3628825681169627,4.887698761381448,4.097561270788776,4.246997832220717,5.698549969738864,6.245624527500349,4.683956545249234,3.52889075063601,4.306809177701679,2.990048046805582,2.634265823995271,3.482850287408183,4.5902105664476665,4.89535531914917,3.9501182148495073,4.700503037771202,4.602002462904299,2.8580005504866546,3.5761216142870955,5.80329579965997,3.5266068149770806,4.801673203101111,3.375915045211913,5.9085839431182166,4.106065660090078,5.0502006058727265,3.5033638302087176,3.8500375663840507,4.189045005223627,4.070699360232799,3.0774251171831155,2.635458779070502,4.516238563561609,2.834235857882358,4.775073110744806,2.6772766211374694,5.093605918898701,2.6188980673636366,4.248002568386937
groundhog,3.5632113182809744,3.706128553881291,3.1522264721918214,4.233658172832466,3.1892651065669435,3.211163465206719,3.3109922253511526,3.1425180792759435,3.260892025079917,2.4763902923228844,4.558170442336284,3.504964672048951,3.880137221887444,2.816558613555731,3.2945516538938486,3.830597568830747,4.854582712236925,5.622132084454066,3.1448817242315754,4.400230332269734,3.11043801596319,4.2432440381469645,3.653096200801804,2.9452099227151334,2.843287696005814,4.093053715160087,3.7416351473476035,2.947483432095522,3.7616208752476883,2.922209265568328,3.7740911797761862,3.800919854444344,3.40766119706336,4.0497480118386955,3.199232046282612,4.573133228959612,4.066702466869979,3.6513108632631,2.9018984677932798,4.0864250380102884,3.9294828200631198,2.6461116572438366,4.580861996571293,4.563038225866489,3.6798047924853665,3.1848472948053463,5.5873071754966945,3.034805396382802,4.083465931302864,4.315750035686039,3.641690296427985,2.2805961762006084,2.993910804681559,0.0,3.117803353063575,2.8138171878852027,3.4960368206222423,2.8798692739768663,3.661529065381156,5.06232455074193,4.421979711408625,2.9147360470865347,2.937786671723871,3.9723975571426515,3.227211517263471,2.5517202756362827,4.1367483244402825,3.503107626533281,3.892099359422399,2.8125495550195625,4.485597499521895,4.384066522570471,3.8468441900676287,3.9830652966638236,3.9884583804937517,2.888708157463459,3.1900077034391687,3.1014789953148187,3.148085671448185,3.8352603140814354,3.8714710282324054,2.9687770514662226,4.813891424104264,2.7912443125283604,3.3059050441277527,4.002257648173919,3.062832717018894,2.709550504283708,3.349262290091205,4.599271156566881,4.943089046384538,3.9348231072146365,5.13349153572819,3.622594475889284,4.056869272095075,3.602793654821265,4.431183512943628,3.985901301358177,3.6201228366069316,2.7703672506922667,4.183850613076795,2.613468051333668,4.084627239223694,3.019803548709117,3.2687760601650813,2.499415568998806,2.8121446764722418,4.847524936442595,3.568261827616928,3.060094886900187,3.827647922763453,4.779842425026472,4.117569104242486,3.2858279057825768,4.017304810559923,3.907670696982855,4.394751066625441,4.664601640711246,6.79535003721189,4.406587288063075,3.0342833569593672,4.254555833113786,2.5409310823534144,3.000845331675292,2.707129408458568,4.076606503687091,5.0248251621212745,3.54091093199122,4.777119501702693,4.021390427169043,2.541342750426635,3.1824427485876927,5.331413712475351,3.361741619590668,5.297383201032718,3.1041769433316566,6.652185150712461,3.1914807713420332,3.8691022864002287,4.184832012626758,3.185062251210734,4.179956279851001,3.8955860129294777,2.6388867629617443,2.8135689584602375,4.035520213974749,2.7031400854860936,4.182151498341638,2.864429491175754,4.121571066650241,2.5480463008691285,3.9096835892905073
guinea_pig,3.1465512198399557,4.845884782556309,3.2356346506459017,4.553500303870181,2.934130437015004,2.767292687544047,4.042027451654353,3.223895424666897,3.2748204259383296,3.271750400845942,4.0377953839345775,3.0293073547071967,4.90794409747967,3.4746740085307506,2.871800288761741,2.8714701721546287,4.155481769209811,5.585194218569974,2.4754674106241454,4.73065710995666,4.476039520370511,4.326307297290013,2.927646217526193,3.965019510193354,2.6730724653182754,5.2361650379475835,4.251330117976196,3.3869729891755496,3.2115056764353493,2.660375311699262,4.585935913131777,3.835763565005721,4.107838283355669,3.47403185624283,2.9391993263171456,4.92552526369755,3.490638055307864,3.742838230435933,2.5035517872102773,4.655645005451409,3.1596217474058257,2.560590505203578,5.604243446009666,4.031260276768966,2.833190685141844,3.9349771865742795,4.447209833792318,3.855981472301481,3.8119175709050244,4.784635651876963,3.1779785977089796,2.982158897827772,2.8014520639633282,3.117803353063575,0.0,3.0060074938432884,2.7904665489808136,2.8406305155963896,3.0962509935654343,3.9733135703296587,3.5770278293156066,3.0044356814400253,3.5670339659160764,3.426288929406027,2.4790432512641667,3.209166761378229,3.616018728802798,4.223749406776632,5.1885901233705125,2.384877518129625,5.026864366961131,3.8629766389821607,4.867362339718325,4.311062727479283,4.555470190922556,3.3049959129715427,3.038083733041826,2.985912081821561,2.8558691777118317,2.492318790840894,4.930155586749413,2.3477773227766923,4.136658337599832,3.8348972994692416,4.23023597186865,4.797588251099215,3.1465808936201682,3.1803228450221366,3.7908925565983127,5.763548882857557,4.39820782424509,4.604912164828974,5.832137782498655,3.3345068526413777,3.8914408089900325,3.4266973585806215,5.009677039301378,4.339683986635935,3.040978436675902,2.8454775341114624,5.822986295142638,2.5874033697954903,3.774580191846433,2.541600543569132,2.8866250567024974,3.5242993830781795,2.909373864882489,3.8835040521099247,2.702286803513401,3.7440570783019553,4.743381949912495,4.1282489976391465,3.428401278411559,3.3275675296355183,5.036045760566901,4.318118772000765,4.556805142579028,5.6731024530968694,6.3001058045071465,5.031118647250537,3.711752716945355,4.69129084488269,3.252060641958588,2.8982828078041916,3.7803540400119355,4.7983304652863685,5.061463552531888,4.138490374765825,4.728959278089003,4.95741888560685,2.666377965567801,3.828907720149532,6.094932329537207,3.8410529439148764,4.990432115674647,3.347522943326955,5.807832617694036,4.012892509613614,5.305905891082722,3.7479326972727187,3.8544724171353852,4.523993145535618,4.489103223291665,3.1468484297300874,2.802734422938214,4.65281941172113,3.0353900038083315,5.242105353124916,2.675527351965371,5.183598770777787,2.770952638303736,4.396253524233968
