,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
home decor,0.18710820242270954,0.15022757733828473,0.09047111544590636,0.07716981021340819,0.0524758182255336,0.1725611004872818,0.1569126609070971,0.12132605288068976,0.14498784476208026,0.07740200798028674,0.0,0.14540944322650917,0.09102822976920366,0.12157816087769435,0.11441689173188074,0.087351333973546,0.152465873101578,0.0969728340860343,0.11915841286663531,0.08316265725527094,0.06441981702817778,0.17238153687589242,0.1436987643454798
kitchen appliance,0.2960921627488007,0.23503068922907966,0.20854375702846673,0.19899648348892396,0.100578163400737,0.2333265056330116,0.21228398505556,0.09051127137810056,0.2019379261179829,0.12579979909278016,0.14540944322650917,0.0,0.12755800959303776,0.16809091086392625,0.209759965230769,0.1669043618149295,0.15505329512742283,0.23339123975779397,0.182750206829984,0.14392308158219314,0.18621946153790758,0.20345800577766626,0.21486198673599188
kitchen tool,0.2303313042968571,0.15621382511315185,0.12410125809582173,0.09193965773045043,0.051155408048047635,0.16576791634313692,0.1665335459125683,0.09063046039894118,0.12558847839757314,0.11689310830217858,0.09102822976920366,0.12755800959303776,0.0,0.07514050339564404,0.11529907971160169,0.0615377282613081,0.13566930380184694,0.17544362733365926,0.1117186690952845,0.030357970097151354,0.08340504075766553,0.19694931842029206,0.11643156677756261
medical equipment,0.2100681223584544,0.0891972730030135,0.11391351298028696,0.09837729508270765,0.06894620852104805,0.2275068700673053,0.19960046937773324,0.0880481471817206,0.1774413922249194,0.12717243513404708,0.12157816087769435,0.16809091086392625,0.07514050339564404,0.0,0.12824293268991493,0.0620688349963987,0.11331385453431475,0.1729219593395196,0.08046135171574409,0.048839587938496076,0.07325803150402344,0.15120247569640377,0.09859426420085038
musical instrument,0.25356837077908223,0.19352057381372423,0.14079508627814485,0.1296320713905479,0.11104766154195844,0.26523902972132407,0.2507411580541973,0.12487005616410507,0.23134820322740268,0.15717526271325433,0.11441689173188074,0.209759965230769,0.11529907971160169,0.12824293268991493,0.0,0.12112261213806996,0.1628912727497338,0.20420370584011582,0.11573038058918228,0.09868357545454609,0.10639837447105371,0.18349146645402892,0.12094925993251315
office supply,0.22887838483372747,0.13101414752551244,0.11872623737959598,0.07647241369389524,0.05881090536991673,0.2084262143445612,0.19163117474022295,0.08092587332416012,0.1716748029544639,0.12108684363493949,0.087351333973546,0.1669043618149295,0.0615377282613081,0.0620688349963987,0.12112261213806996,0.0,0.12994457591578834,0.16710144562467588,0.09891978686526792,0.04456494181675019,0.05760780041987901,0.19037760480593613,0.12655488914364565
part of car,0.24729367755209242,0.17101757809318985,0.15404616018945594,0.1364223028734174,0.1129402708854863,0.27081013471978066,0.24316368634338825,0.099221598686147,0.23113655265800848,0.1520297049808541,0.152465873101578,0.15505329512742283,0.13566930380184694,0.11331385453431475,0.1628912727497338,0.12994457591578834,0.0,0.2043405469713554,0.10611066090626908,0.10617234753919191,0.132599419593727,0.11164147511277633,0.14058945071955165
plant,0.13016822102644032,0.16332272147477622,0.1788671376873846,0.17383373243317157,0.1320604079516433,0.202052197841755,0.16990598214419184,0.20075171670354675,0.12176129411937242,0.19276060470750744,0.0969728340860343,0.23339123975779397,0.17544362733365926,0.1729219593395196,0.20420370584011582,0.16710144562467588,0.2043405469713554,0.0,0.1681444338311029,0.14651679763246195,0.14228896864742513,0.18446794150001677,0.1814420565148388
sports equipment,0.20041072009158722,0.1318213492603466,0.11318292065300317,0.11144927538214677,0.09215545609888576,0.23095737605021405,0.197601736303043,0.10334521391544538,0.18842740525982238,0.14235293199290555,0.11915841286663531,0.182750206829984,0.1117186690952845,0.08046135171574409,0.11573038058918228,0.09891978686526792,0.10611066090626908,0.1681444338311029,0.0,0.07439649964492101,0.0668457515512062,0.11416070651400068,0.09627063374210887
tool,0.20011480310692664,0.12789977662565521,0.11624799621951121,0.08851827527006262,0.057036768125973025,0.21727860589522952,0.2006386541626104,0.08137287755997258,0.16213133522550127,0.11299616916961874,0.08316265725527094,0.14392308158219314,0.030357970097151354,0.048839587938496076,0.09868357545454609,0.04456494181675019,0.10617234753919191,0.14651679763246195,0.07439649964492101,0.0,0.059620611727046136,0.15462183426731735,0.0719581402691688
toy,0.1658672332470864,0.12017746918368388,0.08337464411166151,0.07883234113631776,0.06283443101315012,0.18753051180603142,0.17617035883844456,0.09523663160384388,0.16088240360905992,0.11862943613404853,0.06441981702817778,0.18621946153790758,0.08340504075766553,0.07325803150402344,0.10639837447105371,0.05760780041987901,0.132599419593727,0.14228896864742513,0.0668457515512062,0.059620611727046136,0.0,0.13769380896579586,0.10566464283977872
vehicle,0.1831091005705714,0.2182186220191692,0.1849205718884649,0.2016316681521937,0.14397087698920774,0.2826210349417613,0.2311924584388526,0.1418878278282526,0.23574861284802906,0.18989829481356535,0.17238153687589242,0.20345800577766626,0.19694931842029206,0.15120247569640377,0.18349146645402892,0.19037760480593613,0.11164147511277633,0.18446794150001677,0.11416070651400068,0.15462183426731735,0.13769380896579586,0.0,0.1176769151350856
weapon,0.1833847135049368,0.176501074559121,0.16477526002189224,0.15646190204765742,0.12082532380921363,0.2836794676773998,0.2585274157917179,0.1334152604253288,0.2196788885513017,0.19574632520634283,0.1436987643454798,0.21486198673599188,0.11643156677756261,0.09859426420085038,0.12094925993251315,0.12655488914364565,0.14058945071955165,0.1814420565148388,0.09627063374210887,0.0719581402691688,0.10566464283977872,0.1176769151350856,0.0
