,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
flamingo,0.8922322985023428,0.8051243328741511,0.8205585398420713,0.7568398527290396,0.8988362658175478,0.913515150008377,0.7824938537897264,0.8727831519182062,0.7175881526015842,0.8650538790536699,0.0,0.8413368376988399,0.761700208588357,0.8462767038821718,0.7951201385999399,0.8192961462558055,0.8214169986731031,0.681663897662823,0.7852333840852617,0.6528636201984643,0.8868781194985988,0.7207590789129692,0.6543797007794593
fox,0.6406801822116662,0.835922079661582,0.6626680642277065,0.7931485527389136,0.6664888168339042,0.7307627347354355,0.7552163001574064,0.8338414856288836,0.5853238471521394,0.5917872005792617,0.8413368376988399,-2.220446049250313e-16,0.7456700355394865,0.7331589826849354,0.8753347124590931,0.7133425338262875,0.8191934969364454,0.7398164261378576,0.797669888612037,0.7864051808277963,0.7481297924843772,0.9018473823164791,0.7716017315103694
giraffe,0.8019838891945207,0.8026805702826626,0.7209589292465439,0.8935949823752135,0.7927303793980556,0.38205518804307637,0.7141260388482321,0.8699515263261169,0.7924282431097368,0.8549438375807468,0.761700208588357,0.7456700355394865,-4.440892098500626e-16,0.9143618600907097,0.8789761029957096,0.8272179392220744,0.8930169455456904,0.6501322396474526,0.8366887590053844,0.7064959112864202,0.6330094336667764,0.7650664750288199,0.8075332097206506
guinea_pig,0.6150764694131705,0.7609284895488085,0.6267704944557688,0.7207887257466539,0.6141265428453966,0.9152195814680819,0.7556627976899053,0.8360242145444076,0.48350060141226836,0.6083435834705389,0.8462767038821718,0.7331589826849354,0.9143618600907097,0.0,0.8048853476508203,0.4891998024102977,0.7458963062106901,0.8430170519921216,0.7762461844784193,0.7947236946190709,0.8637039657456956,0.8174657290116115,0.861445558870749
oyster,0.8250932884829246,0.41540955659869616,0.7183910589524651,0.8941802133170684,0.7944186967958441,0.8736529360986883,0.8247899844193569,0.7865852977886714,0.7312310640910161,0.7793462537613609,0.7951201385999399,0.8753347124590931,0.8789761029957096,0.8048853476508203,1.1102230246251565e-16,0.8419770843185244,0.3683675943074203,0.6044265687495927,0.6338149566904144,0.5835137549532008,0.8821577123821978,0.7380904900179518,0.6505119065347127
rabbit,0.7135368248383537,0.8153024106535698,0.6179268476933726,0.8418273905212827,0.5288164617005194,0.8771559438320911,0.8215974989513495,0.8585283630666021,0.6226871611257382,0.7413692835346496,0.8192961462558055,0.7133425338262875,0.8272179392220744,0.4891998024102977,0.8419770843185244,-2.220446049250313e-16,0.8563274948178502,0.8264458109422365,0.698099303050632,0.7601885672525702,0.8863415797702859,0.8607979657876709,0.8353920276985525
scallop,0.8765023371299393,0.5942051335130472,0.753983516499921,0.8233491563893331,0.7931380685305437,0.8691511177699702,0.8351940769351378,0.8190493654493848,0.7366525205618238,0.8079559271135259,0.8214169986731031,0.8191934969364454,0.8930169455456904,0.7458963062106901,0.3683675943074203,0.8563274948178502,5.551115123125783e-16,0.6468903123802039,0.7058487214459299,0.6816493823538381,0.9109789296443531,0.830657512362403,0.7442533628358958
seahorse,0.8348975245448673,0.5677134475044738,0.6208143988766732,0.8122717768680221,0.7978326968006471,0.7522144071725032,0.7434176904479146,0.7372880438850022,0.6921170137235332,0.7872623487667759,0.681663897662823,0.7398164261378576,0.6501322396474526,0.8430170519921216,0.6044265687495927,0.8264458109422365,0.6468903123802039,0.0,0.5339629740462246,0.43045442767695297,0.8718588588456996,0.7102935114012361,0.5170247488458086
snail,0.8450978485548646,0.6420412535542217,0.6180993023234296,0.8285217681629451,0.7985702322150912,0.9083374713603648,0.7691256476335089,0.5390152130161576,0.6941040120312907,0.8100686885191304,0.7852333840852617,0.797669888612037,0.8366887590053844,0.7762461844784193,0.6338149566904144,0.698099303050632,0.7058487214459299,0.5339629740462246,-2.220446049250313e-16,0.5714239530103677,0.8391402130009067,0.6105576045908516,0.6232779262271748
squid,0.7721198550374052,0.6476829868921464,0.641243996120881,0.8080309754819116,0.7866157626668946,0.8274296086132702,0.7502188272898632,0.6497994073787856,0.6546581520406947,0.7675515950006948,0.6528636201984643,0.7864051808277963,0.7064959112864202,0.7947236946190709,0.5835137549532008,0.7601885672525702,0.6816493823538381,0.43045442767695297,0.5714239530103677,4.440892098500626e-16,0.8604715924819203,0.6195104989071205,0.5580606110004661
tiger,0.817487316209551,0.899530820469029,0.8203637511450105,0.8959579383779411,0.7405676781718877,0.6732404401556218,0.8059944206458922,0.8709444151693047,0.7881019081383341,0.8846922818975992,0.8868781194985988,0.7481297924843772,0.6330094336667764,0.8637039657456956,0.8821577123821978,0.8863415797702859,0.9109789296443531,0.8718588588456996,0.8391402130009067,0.8604715924819203,-2.220446049250313e-16,0.862356178425834,0.8795051638701005
walrus,0.7615666768230865,0.6780397178389275,0.6561187810260535,0.8827134981997016,0.8421943347156536,0.8833327042005965,0.7773962836761036,0.7863513936100862,0.7228091865033655,0.8088718977946554,0.7207590789129692,0.9018473823164791,0.7650664750288199,0.8174657290116115,0.7380904900179518,0.8607979657876709,0.830657512362403,0.7102935114012361,0.6105576045908516,0.6195104989071205,0.862356178425834,0.0,0.7635327970007988
worm,0.8162442016081491,0.6721262408470076,0.7635188773322409,0.9016360102732018,0.8705771742706825,0.8672058019366901,0.8273825840904636,0.7153319928663011,0.7523780779478018,0.7757523904930957,0.6543797007794593,0.7716017315103694,0.8075332097206506,0.861445558870749,0.6505119065347127,0.8353920276985525,0.7442533628358958,0.5170247488458086,0.6232779262271748,0.5580606110004661,0.8795051638701005,0.7635327970007988,-4.440892098500626e-16
