,animal,body part,clothing,clothing accessory,container,dessert,drink,electronic device,food,furniture,home decor,kitchen appliance,kitchen tool,medical equipment,musical instrument,office supply,part of car,plant,sports equipment,tool,toy,vehicle,weapon
kitchen tool,0.40532627709255303,0.48418056129505066,0.4528924819354408,0.3248640982355871,0.32173329205891393,0.4510369455573962,0.48797800737691555,0.3815278960262686,0.4078732450714842,0.4668265237576217,0.3656670095455667,0.5045404809937477,0.0,0.2523230946799843,0.3319748058903934,0.24186954796782834,0.3958074574477426,0.5479681481153564,0.3098825131994135,0.18261755554520173,0.3140073045420823,0.46772147088833854,0.30219842885202886
medical equipment,0.3609085028705998,0.4005350796013867,0.35269431994512657,0.2941175046964907,0.28199412765523757,0.466054621850835,0.5196528644379383,0.32617784792268834,0.4212360641619228,0.38855795908042456,0.33958981607291333,0.4798679776611244,0.2523230946799843,0.0,0.31546119880407814,0.23532646259914355,0.341072503181308,0.505249079521021,0.23956269641873695,0.2272646822549495,0.24026136567248907,0.39361739402285706,0.280091005785454
musical instrument,0.39136591390415554,0.5044411858223982,0.4261747770509587,0.3664852134236486,0.337507463946132,0.5170137141718464,0.5416928819456851,0.3811141280384677,0.4646218233446625,0.43514386759467927,0.3388477549235615,0.48659832469536235,0.3319748058903934,0.31546119880407814,0.0,0.34276923946830695,0.3802672805417255,0.550771312471603,0.31725418701344904,0.30846881658000336,0.32784254428228005,0.4204587612702902,0.3036262756409568
office supply,0.3998539872290109,0.47075071099562404,0.4386542484162892,0.3093285507871325,0.3053877000229675,0.4686218206865117,0.5316798381631515,0.33224646300738686,0.4294702708700044,0.43235811962999354,0.33852150359410477,0.49854880817348257,0.24186954796782834,0.23532646259914355,0.34276923946830695,0.0,0.3895060021034909,0.5290134827677873,0.302785512821109,0.2367824451548161,0.28471589056374597,0.445611249248069,0.32164239026396874
part of car,0.3957288678539364,0.5300409051196205,0.4520656288476311,0.39119694187678444,0.3546202561070305,0.5267834071263373,0.5684053066352527,0.2962457702730924,0.47345548753225974,0.46668006696712566,0.4101059135607415,0.44321853158285074,0.3958074574477426,0.341072503181308,0.3802672805417255,0.3895060021034909,0.0,0.5492267850458676,0.31476612250138963,0.38269107888503945,0.36113544802892,0.34420748269321916,0.35463355781593814
plant,0.42219463568720894,0.5832650218444434,0.5310553555090145,0.5176483966791984,0.47917478353884396,0.5712054830765084,0.6107856550938711,0.5606940035579057,0.47724216565388833,0.5620476938813711,0.4127886694931244,0.6429660014850057,0.5479681481153564,0.505249079521021,0.550771312471603,0.5290134827677873,0.5492267850458676,0.0,0.4679930184843826,0.5218391700167717,0.4445885237740422,0.5192084901057443,0.4967478849572928
sports equipment,0.3211917953386533,0.4507115369172321,0.3556643262356112,0.3126923457369632,0.2805424085144559,0.476205855873433,0.5117376932425252,0.3327007825837399,0.4160962565425629,0.41138887659409723,0.316887521648982,0.49331595465695005,0.3098825131994135,0.23956269641873695,0.31725418701344904,0.302785512821109,0.31476612250138963,0.4679930184843826,0.0,0.26900840826543365,0.19125377871095553,0.3355470468756604,0.27429457678038016
tool,0.38242775868165707,0.48057525798278233,0.42705078113949,0.3379740970490634,0.33466748708586586,0.49298650270620203,0.5494079425614184,0.37119790795668467,0.4387777191036512,0.4478147761552541,0.35217672019534235,0.5107749482942052,0.18261755554520173,0.2272646822549495,0.30846881658000336,0.2367824451548161,0.38269107888503945,0.5218391700167717,0.26900840826543365,0.0,0.2737971269792632,0.43639083005463986,0.23084810284315582
toy,0.31605130887191735,0.42332133754663054,0.3319819448290786,0.2875592125085684,0.2772453894328166,0.4282824535397772,0.4800115948795316,0.34432199392895474,0.3759147958139716,0.4092117797571951,0.26336082676285155,0.4932375445671751,0.3140073045420823,0.24026136567248907,0.32784254428228005,0.28471589056374597,0.36113544802892,0.4445885237740422,0.19125377871095553,0.2737971269792632,0.0,0.36399350417547877,0.29787682254693804
vehicle,0.37952177538868104,0.5712877496159533,0.4754909951078066,0.46383944450241,0.3809762812865925,0.5540012549208824,0.5864225865880756,0.393297002802453,0.49858285824124715,0.4776510847909261,0.4100290679741618,0.5309257293624267,0.46772147088833854,0.39361739402285706,0.4204587612702902,0.445611249248069,0.34420748269321916,0.5192084901057443,0.3355470468756604,0.43639083005463986,0.36399350417547877,0.0,0.353384664987494
weapon,0.34669271216149716,0.48641573681126365,0.42644168029547097,0.3651320321588645,0.33979783330750407,0.5141233387213568,0.5662036587195877,0.3689844687553558,0.4498349821645958,0.44846196708648023,0.34413343393812407,0.5093079736147009,0.30219842885202886,0.280091005785454,0.3036262756409568,0.32164239026396874,0.35463355781593814,0.4967478849572928,0.27429457678038016,0.23084810284315582,0.29787682254693804,0.353384664987494,0.0
