,badger,barnacle,bat1,cardinal,cat,cheetah,chicken_wire,cockroach,duckling,ferret,flamingo,fox,giraffe,guinea_pig,oyster,rabbit,scallop,seahorse,snail,squid,tiger,walrus,worm
flamingo,0.7615664773868553,0.7242654171365631,0.7201053905612456,0.6181650089939491,0.7506987017710663,0.6964731826360558,0.7687345775253627,0.8307525650062082,0.6342016387410593,0.7465126943240398,0.0,0.6902661047402183,0.6158238457738521,0.7648546774233334,0.7687166522109059,0.7418205545941071,0.8208236909846477,0.6767084114311991,0.6848064664630874,0.6472984777512438,0.6962000284912923,0.633342151196971,0.7645239785898744
fox,0.4992592271660344,0.7906091572636184,0.5898653529218489,0.6696462064933206,0.6195484012445641,0.5953397543644801,0.7709380254773182,0.7579754682327741,0.6280071429931251,0.5618816558833453,0.6902661047402183,0.0,0.6870370114737928,0.6590205595804294,0.8386760378980996,0.5540558904167827,0.8699886804426002,0.732094838367425,0.682854196159947,0.6873940882110977,0.6326831276987784,0.6570555578468303,0.7603829794497018
giraffe,0.6960236791257384,0.7655223556962675,0.6888717337924081,0.7644824464374665,0.7013438182457954,0.4904718186937888,0.7295891979411436,0.7976002966123832,0.6926265276752542,0.6952332888949998,0.6158238457738521,0.6870370114737928,0.0,0.7248563204673494,0.8498071592570756,0.6855628727530365,0.8910582040597842,0.6793315705610203,0.6884359705454678,0.6818420861033538,0.582715508311766,0.6172581597274919,0.7670583249048135
guinea_pig,0.6145723532322968,0.7907495027027329,0.6570970462925251,0.773893676132508,0.5536029722104266,0.7361601855330265,0.774329638269815,0.7559805133772378,0.6160779982678973,0.4674319298006614,0.7648546774233334,0.6590205595804294,0.7248563204673494,0.0,0.8317565398134005,0.5308157419014738,0.8093477761896347,0.7298874135099173,0.6336215055881128,0.6884559757898383,0.7169970147868038,0.6867372101883273,0.7477747770353113
oyster,0.821626707724198,0.5571212356913852,0.7999920567564387,0.8430094963519874,0.8095102079100526,0.8743984973741407,0.7456615564166572,0.8107304918989431,0.7820630093418682,0.8246464123696435,0.7687166522109059,0.8386760378980996,0.8498071592570756,0.8317565398134005,0.0,0.7866821852839772,0.5773072012712878,0.7271640053405908,0.691651084473574,0.6478267720555387,0.8788552336242883,0.7825394202474,0.76535050661461
rabbit,0.5540663719798307,0.7193533338174274,0.6445749433902096,0.7099055324935537,0.5890164095737139,0.6577826093181912,0.7373885161708739,0.6814385020647373,0.5908068406052621,0.5564056141328033,0.7418205545941071,0.5540558904167827,0.6855628727530365,0.5308157419014738,0.7866821852839772,0.0,0.837262759308181,0.716069986647062,0.5953276329694015,0.6438909901517383,0.7033102721481166,0.671513112592258,0.6885279186819446
scallop,0.8800228227312502,0.73838492610194,0.8698858683691059,0.8940565774780227,0.8165161398606622,0.9039806311275694,0.7807200515468853,0.8638873941999123,0.805577610755898,0.8395087064339959,0.8208236909846477,0.8699886804426002,0.8910582040597842,0.8093477761896347,0.5773072012712878,0.837262759308181,0.0,0.7778649263163556,0.7500711732222353,0.7250892688561993,0.8873269322950535,0.8425912644817548,0.8306017799049715
seahorse,0.7416892788752645,0.5667569978871863,0.6411194500630581,0.7800365229827622,0.7054562875041724,0.7054379959443289,0.7212544322426507,0.6532926322486895,0.6826551433832806,0.6725115775395234,0.6767084114311991,0.732094838367425,0.6793315705610203,0.7298874135099173,0.7271640053405908,0.716069986647062,0.7778649263163556,0.0,0.5610419649572534,0.4251576031018919,0.7099619780623029,0.641087952683459,0.5434818433758687
snail,0.6387303060760398,0.5696481183280662,0.6035622387037125,0.709326332104205,0.6663617736595913,0.7475119291822688,0.6672149694478338,0.5862148629981604,0.6073887621792702,0.6114953453109577,0.6848064664630874,0.682854196159947,0.6884359705454678,0.6336215055881128,0.691651084473574,0.5953276329694015,0.7500711732222353,0.5610419649572534,0.0,0.5585101552101783,0.7457102986889278,0.6394060644334539,0.5439866603487095
squid,0.6828223194087357,0.578457517987778,0.6105487669175681,0.7359622352585548,0.6764070078351061,0.6848769863932733,0.6931912274690236,0.5688042448862372,0.6783640129556114,0.6525905991970794,0.6472984777512438,0.6873940882110977,0.6818420861033538,0.6884559757898383,0.6478267720555387,0.6438909901517383,0.7250892688561993,0.4251576031018919,0.5585101552101783,0.0,0.7239041030953983,0.5796238712286752,0.5088925987303121
tiger,0.6576558970607113,0.8246658936028729,0.6959630856268788,0.7464524737819929,0.6229256676937496,0.4924956134173815,0.7933045729443426,0.8273295788124101,0.7221378629823181,0.6650524747978411,0.6962000284912923,0.6326831276987784,0.582715508311766,0.7169970147868038,0.8788552336242883,0.7033102721481166,0.8873269322950535,0.7099619780623029,0.7457102986889278,0.7239041030953983,0.0,0.6574177767834192,0.80356915428404
walrus,0.6522119920588495,0.7036367030774745,0.6496079215846887,0.760467343390224,0.7263833636284646,0.6748225600438005,0.7682859527892922,0.760051040501685,0.6673291221742458,0.660474776427746,0.633342151196971,0.6570555578468303,0.6172581597274919,0.6867372101883273,0.7825394202474,0.671513112592258,0.8425912644817548,0.641087952683459,0.6394060644334539,0.5796238712286752,0.6574177767834192,0.0,0.6960896242837235
worm,0.7108806230371956,0.5605428899967363,0.6470586577375267,0.7550444284779488,0.7619750896702348,0.7809883073408617,0.6857359809513583,0.5316934742536771,0.7333316926239296,0.6778348971224306,0.7645239785898744,0.7603829794497018,0.7670583249048135,0.7477747770353113,0.76535050661461,0.6885279186819446,0.8306017799049715,0.5434818433758687,0.5439866603487095,0.5088925987303121,0.80356915428404,0.6960896242837235,0.0
